,t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
36,0.18500000000000008,"[0.6614498137105942, 0.45298808010171376, 0.07676128179669907]","[0.998401550108975, 0.11285638487348172, 0.0]","[4.772915375554273, 3.7248270442580136, -2.7985681274607725]","[-0.028259267241012274, 0.9936113105200084, 0.0]","[-0.6832577899974299, -0.4176851645499006, 0.5956611773616909, 0.06233504236651045]","[[0.22157581064103735, -0.44131070544221895, -0.8695682959956961], [-0.6241519496598282, 0.6209570113174857, -0.47418006477654834], [0.7492252691111017, 0.6478095795507715, -0.13785588405160742]]","[-6.7299987058539195, 14.882855023730531, 1.548219921472906]",[43.964950353902104],"[0.8894425876776598, 0.2897770668925518, -0.35344184065899414, 0.0]",[0.5],"[8, 0, 0]","[0.0, 163.1040402454373, 0.0, 175.28810116396048]"
37,0.19000000000000009,"[0.6853143905883655, 0.47161221532300385, 0.0627684411593952]","[0.9983115393108354, 0.11597734480896142, 0.0]","[4.457498727180249, 3.543997259590943, -2.868940685721306]","[-0.02904337479886892, 0.9932518590423394, 0.0]","[-0.7120906891816268, -0.40586185253134843, 0.5703274279777854, 0.054126074464181634]","[[0.2826042085544992, -0.4124158671911346, -0.866053124118994], [-0.582779480338087, 0.6433068916161757, -0.4965121554363029], [0.7619074344066702, 0.6450344143440089, -0.05854626980198663]]","[-6.435888128805915, 14.882855023730531, 1.4025398750231517]",[44.80973409408718],"[0.8978837265722646, 0.2826086749145121, -0.33754577529539104, 0.0]",[0.5],"[8, 0, 0]","[0.0, 186.94774330597994, 0.0, 194.65498837090874]"
38,0.1950000000000001,"[0.7076018842242667, 0.4893322016209586, 0.048423737730788674]","[0.9982190652782118, 0.11909716009486979, 0.0]","[4.085204485591674, 3.319502920767275, -2.909291683869182]","[-0.029827410695085363, 0.9928826045698137, 0.0]","[-0.7394191113216256, -0.3940925374029995, 0.5439347240125553, 0.04566690036545132]","[[0.3435939859186842, -0.38586294560121603, -0.8561851202003365], [-0.5400336402727967, 0.66469304944584, -0.5162817228917778], [0.7683142847912066, 0.639760062234541, 0.020005563112132363]]","[-6.253643453087472, 14.882855023730531, 1.2286082180462292]",[44.63984908866405],"[0.9077354998136848, 0.2736466052793715, -0.31801540496818, 0.0]",[0.5],"[8, 0, 0]","[0.0, 206.32908390636157, 0.0, 210.69916379241477]"
39,0.2000000000000001,"[0.728027906652225, 0.505929716224795, 0.033877279311442764]","[0.9981241282392745, 0.1222157999398895, 0.0]","[3.6704216826070604, 3.0563750925301223, -2.910144223722378]","[-0.030611372995130975, 0.9925035507468237, 0.0]","[-0.765332278916251, -0.38224782972458404, 0.5164966602610208, 0.037206175010535684]","[[0.4040991004487945, -0.36118727336534595, -0.8403854297733763], [-0.4962551889054869, 0.6852112123485549, -0.5331194818764396], [0.7683974912119736, 0.6324787332636023, 0.09765217595330133]]","[-6.176478388688045, 14.882855023730531, 1.0311831850603688]",[43.53865043462884],"[0.9187297942096007, 0.2626187944480037, -0.29490156668668616, 0.0]",[0.5],"[8, 0, 0]","[0.0, 221.2926409180115, 0.0, 223.0293334260367]"
40,0.2050000000000001,"[0.7463800150652603, 0.5212115916874456, 0.019326558192830877]","[0.9980267284282716, 0.1253332335643043, 0.0]","[3.230281322812462, 2.7626034938397237, -2.865561036866766]","[-0.0313952597646567, 0.9921147013144779, 0.0]","[-0.7899046286976315, -0.370181539685079, 0.4880342965892947, 0.028962572244770498]","[[0.463693800960594, -0.3379092814684018, -0.8190270914006603], [-0.4518096283106825, 0.7050045944238617, -0.5466594749997566], [0.762139172800139, 0.6235269355358717, 0.17423559322011395]]","[-6.198745722417516, 14.882855023730531, 0.8162255288774009]",[41.641077097974744],"[0.9305389240312786, 0.24923257322824477, -0.2682916981658918, 0.0]",[0.5],"[8, 0, 0]","[0.0, 232.05764524011988, 0.0, 231.57736801573384]"
41,0.2100000000000001,"[0.7625314216793226, 0.5350246091566442, 0.004998753008497047]","[0.997926866085527, 0.12844943020030292, 0.0]","[2.7824351211511247, 2.4480735323564096, -2.7735640832164994]","[-0.032179069069499876, 0.9917160601105629, 0.0]","[-0.8131967885495807, -0.35773104654495774, 0.45857746858479703, 0.021123132742503145]","[[0.5219673895231175, -0.3155672349108317, -0.792443918851772], [-0.40707791441136676, 0.7242535941707013, -0.5565467661655332], [0.7495582805045342, 0.6130856804571061, 0.24957630605795317]]","[-6.316783786443704, 14.882855023730531, 0.5901672850030567]",[39.113842195009646],"[0.9427934653509306, 0.23317287497659664, -0.23826643084314714, 0.0]",[0.5],"[8, 0, 0]","[0.0, 238.9660044623858, 0.0, 236.48334116477446]"
42,0.2150000000000001,"[0.7764435972850783, 0.5472649768184262, -0.008869067407585451]","[0.9978245414574415, 0.13156435909228256, 0.0]","[2.3432883083894334, 2.123484337928142, -2.635935827818102]","[-0.03296279897568894, 0.9913076310695066, 0.0]","[-0.835256649994449, -0.34471656204466383, 0.4281648894399889, 0.013843696868964257]","[[0.5785210371390043, -0.2937402680969337, -0.7609402502732737], [-0.36244932293817395, 0.7431646232019838, -0.562438290946405], [0.7307146487441388, 0.6011846619129559, 0.32347040728841764]]","[-6.528919688201564, 14.882855023730531, 0.35932297752741343]",[36.13689234146718],"[0.9550811429171134, 0.21410728973174142, -0.2048855263991785, 0.0]",[0.5],"[8, 0, 0]","[0.0, 242.4288686969852, 0.0, 238.01343945273655]"
43,0.2200000000000001,"[0.7881600388270255, 0.557882398508067, -0.022048746546675962]","[0.9977197547964906, 0.13467798949715265, 0.0]","[1.9268134084772264, 1.799406610725614, -2.4576191816172037]","[-0.03374644754944828, 0.9908894182223387, 0.0]","[-0.8561197526103427, -0.3309405365025842, 0.3968435035867998, 0.007250113843318503]","[[0.6329663590156845, -0.27206497761135373, -0.7247994455790935], [-0.3183171370925927, 0.7619576878182153, -0.5639988317433776], [0.705710839216462, 0.5877083715007408, 0.39569063860589887]]","[-6.834746970068082, 14.882855023730531, 0.12948014171814706]",[32.888309253258406],"[0.9669325634800019, 0.191702113723797, -0.16820141876875083, 0.0]",[0.5],"[8, 0, 0]","[0.0, 242.87825213808082, 0.0, 236.49856773981526]"
44,0.22500000000000012,"[0.7977941058694116, 0.5668794315616951, -0.034336842454761984]","[0.9976125063612252, 0.13779029068463813, 0.0]","[1.5439368149164243, 1.4855723133817338, -2.2459381606689344]","[-0.03453001285720291, 0.9904614256966512, 0.0]","[-0.8758084360011947, -0.3161885053359108, 0.36466743904472615, 0.0014392439491521026]","[[0.6849253390204252, -0.25024927262928415, -0.6842898373615306], [-0.2750771353090388, 0.7808515942972815, -0.5608951393206816], [0.6746924111014801, 0.5724037816366243, 0.4659871899206708]]","[-7.233658488221522, 14.882855023730531, -0.09432946214041035]",[29.53357272660303],"[0.9778017478591808, 0.16565739694674766, -0.12830186561527007, 0.0]",[0.5],"[8, 0, 0]","[0.0, 240.72174508217273, 0.0, 232.28827644517952]"
45,0.23000000000000012,"[0.8055137899439937, 0.5743072931286037, -0.04556653325810665]","[0.99750279641627, 0.14090123193758272, 0.0]","[1.2024082950917299, 1.1904284220840886, -2.009831934325211]","[-0.03531349296558335, 0.9900236577165575, 0.0]","[-0.8943293486792439, -0.30023299586862673, 0.3316967997996234, -0.0035209779035187214]","[[0.7340311749548315, -0.2280863010081904, -0.6396677836868373], [-0.23312830897671474, 0.800045515340595, -0.5527914298694029], [0.6378474941144526, 0.5548908114897945, 0.5340849759880073]]","[-7.722476974883462, 14.882855023730531, -0.30789564667215896]",[26.21924231647088],"[0.9870537955122237, 0.13577198358626674, -0.08538602483992193, 0.0]",[0.5],"[8, 0, 0]","[0.0, 236.29565922006873, 0.0, 225.71542636609365]"
46,0.23500000000000013,"[0.8115258314194523, 0.5802594352390241, -0.05561569292973271]","[0.9973906252323237, 0.14401078255225222, 0.0]","[0.9070173586606183, 0.9209341079863266, -1.7592455335139399]","[-0.03609688594143031, 0.9895761186026509, 0.0]","[-0.9116690381464277, -0.2828427496760059, 0.2979964621811062, -0.007592915673702868]","[[0.779929671434583, -0.20547047559808998, -0.5911781383588522], [-0.19287482009741833, 0.8196955018127043, -0.539350153499939], [0.595406593336295, 0.5346785650888897, 0.5996747623888755]]","[-8.291997201197148, 14.882855023730531, -0.5077615870813462]",[23.070630256132972],"[0.9939797254299179, 0.10204963865702536, -0.03987701950040483, 0.0]",[0.5],"[8, 0, 0]","[0.0, 229.81315504962993, 0.0, 217.0688461542291]"
47,0.24000000000000013,"[0.8160609182127554, 0.5848641057789558, -0.06441192059730241]","[0.9972759930861571, 0.14711891183863746, 0.0]","[0.659992714041495, 0.682529185328164, -1.5047481063683121]","[-0.03688018985179951, 0.9891188127719618, 0.0]","[-0.9277876831585943, -0.2638002397049939, 0.2636349917811653, -0.010772168738962555]","[[0.8222809123182332, -0.1824167297719953, -0.5390530938009587], [-0.1547278252561088, 0.8398846531745767, -0.5202432791044364], [0.5476434983897914, 0.5111926310708247, 0.6623961749665217]]","[-8.922479848592948, 14.882855023730531, -0.6910642320043603]",[20.192728133334057],"[0.9978673579598843, 0.06484928354001511, 0.007436823415049995, -0.0]",[0.5],"[8, 0, 0]","[0.0, 221.30990594126717, 0.0, 206.57504203987114]"
48,0.24500000000000013,"[0.8193608817829628, 0.5882767517055966, -0.07193566112914397]","[0.9971589002606139, 0.15022558912075715, 0.0]","[0.4614094483053247, 0.47915297697627846, -1.2573421081224492]","[-0.03766340276396638, 0.988651744737914, 0.0]","[-0.9426118211710285, -0.24293064773040823, 0.22868377257872538, -0.013091491171105698]","[[0.8607611029784086, -0.159082519006822, -0.48351119505740286], [-0.11910537709915998, 0.8605867878244943, -0.49518106765907965], [0.4948779978393267, 0.48382138519123274, 0.7218120492802654]]","[-9.578801886686964, 14.882855023730531, -0.8553485486995253]",[17.67327588985532],"[0.9981571831620799, 0.025058236452723807, 0.05526592519646663, -0.0]",[0.5],"[8, 0, 0]","[0.0, 210.60078196498068, 0.0, 194.39513621312952]"
49,0.2500000000000001,"[0.8216679290244895, 0.5906725165904779, -0.07822237166975622]","[0.997039347044609, 0.1533307837369607, 0.0]","[0.3094536530803631, 0.31317111638055484, -1.0282889793714023]","[-0.03844652274543094, 0.9881749191102804, 0.0]","[-0.9560283490202577, -0.22014393226171064, 0.19321641964390385, -0.014623957670305821]","[[0.8950646900361574, -0.135788982665247, -0.42475940582548], [-0.08642820532668548, 0.8816266265044024, -0.46396622373021446], [0.43748070354529456, 0.4519909773714563, 0.7773768651048922]]","[-10.207094460896249, 14.882855023730531, -0.998446776205188]",[15.586281410486185],"[0.9946838691873605, -0.015775695407978827, 0.10176014845142706, 0.0]",[0.5],"[8, 0, 0]","[0.0, 197.27143672478817, 0.0, 180.64632297771593]"
50,0.2550000000000001,"[0.8232151972898913, 0.5922383721723807, -0.08336381656661324]","[0.996917333733128, 0.15643446504023092, 0.0]","[0.20048877199258996, 0.18512191905740313, -0.828669843522763]","[-0.039229547863922486, 0.9876883405951378, 0.0]","[-0.9678838690470364, -0.19548696164301324, 0.15730849571000946, -0.015482281601113715]","[[0.9249071100840958, -0.1130326810112448, -0.3630019982579933], [-0.05710900858050641, 0.9026455779008168, -0.42657885769814213], [0.375879500445073, 0.41527650272982014, 0.8284081285366843]]","[-10.735725981871173, 14.882855023730531, -1.1185176095457023]",[13.993685726038997],"[0.9879319112577599, -0.055459487676995246, 0.14461944525268686, 0.0]",[0.5],"[8, 0, 0]","[0.0, 180.7231748835861, 0.0, 165.4525633837506]"
51,0.2600000000000001,"[0.8242176411498543, 0.5931639817676677, -0.08750716578422706]","[0.9967928606272266, 0.15953660239848638, 0.0]","[0.12902974562861053, 0.09335265769357104, -0.6684427472744596]","[-0.040012476187404375, 0.9871920139948192, 0.0]","[-0.9779944162744741, -0.16919483000041943, 0.12103742156505608, -0.015810560330440284]","[[0.9500286722677556, -0.09147362096948887, -0.29845954254453977], [-0.0315334184984421, 0.9230902935680139, -0.3832883424242385], [0.31056587930255275, 0.37354636470891867, 0.874077770010074]]","[-11.083157648070081, 14.882855023730531, -1.2142880791440271]",[12.942904155509359],"[0.9791467458163785, -0.09141324162655753, 0.18142565808760566, 0.0]",[0.5],"[8, 0, 0]","[0.0, 160.24910524110808, 0.0, 149.01496256613515]"
52,0.2650000000000001,"[0.8248627898779973, 0.5936307450561356, -0.09084937952059935]","[0.9966659280340299, 0.16263716519488366, 0.0]","[0.0878712294986358, 0.0338073049772275, -0.5550188600542116]","[-0.04079530578407879, 0.986685944207868, 0.0]","[-0.9861687661340407, -0.14172276327860844, 0.08448225089292576, -0.015766177545749844]","[[0.9701999375258409, -0.07188309137346016, -0.23139771476712853], [-0.010032532488094926, 0.9422462713663333, -0.33477053691762876], [0.24209797503640942, 0.3271158590940478, 0.9134461041640242]]","[-11.172756853015695, 14.882855023730531, -1.2854357413781081]",[12.459509782731244],"[0.970135857760616, -0.12116556844314934, 0.21013167897992505, 0.0]",[0.5],"[8, 0, 0]","[0.0, 135.03670457786038, 0.0, 131.67733113103486]"
53,0.27000000000000013,"[0.8253021460254905, 0.5937997815810216, -0.09362447382087041]","[0.9965365362667313, 0.16573612282811978, 0.0]","[0.0630836625727035, -0.009328102501901248, -0.4595313866098082]","[-0.04157803472239153, 0.9861701362289889, 0.0]","[-0.9922429368204022, -0.11373846352311748, 0.04772280664851681, -0.01549354610836416]","[[0.9852283538593214, -0.05504233980296893, -0.16215866175035648], [0.007150107624800436, 0.9593321720285429, -0.28218904952522894], [0.17109636674285572, 0.2768612008570591, 0.9455548153054806]]","[-10.951530209086675, 14.201808188070302, -1.3193378528819466]",[12.537199174652004],"[0.9627444998063878, -0.14294154390204583, 0.22954464297702054, 0.0]",[0.5],"[8, 0, 0]","[82.52556183754393, 103.8009096039898, 0.0, 113.96005999430618]"
54,0.27500000000000013,"[0.825617564338354, 0.5937531410685122, -0.09592213075391945]","[0.9964046856445924, 0.16883344471273395, 0.0]","[0.05061508996384162, -0.040395489332853855, -0.3759966784603815]","[-0.04236066107103674, 0.985644595148998, 0.0]","[-0.9960963685110714, -0.08609237802441938, 0.01253008785504795, -0.014937335220886605]","[[0.9949649675091528, -0.04160256079107738, -0.09118081138669326], [0.0198908859782249, 0.9736470238887771, -0.2271911651616953], [0.09822965990225294, 0.2242335831407779, 0.9695721912819777]]","[-10.588225621045567, 13.084542689927474, -1.329345463512587]",[12.790430315938911],"[0.9561954096216378, -0.16098619104006726, 0.2444867786055496, 0.0]",[0.5],"[8, 0, 0]","[105.70078042014774, 79.19411094373585, 0.0, 99.52262601328316]"
55,0.28000000000000014,"[0.8258706397881732, 0.5935511636218479, -0.09780211414622135]","[0.9962703764929413, 0.1719291002794096, 0.0]","[0.04800589186147719, -0.06042584667690479, -0.31027855534276716]","[-0.043143182898961706, 0.9851093261547739, 0.0]","[-0.9979461419251572, -0.05922542732237117, -0.019926548033394376, -0.014098909839046589]","[[0.9992397458296873, -0.03191554085810729, -0.022390368598047796], [0.027600560616923394, 0.9847299569251987, -0.17188694245848907], [0.027534331440103973, 0.171138277967937, 0.9848621986888906]]","[-10.145101141307046, 11.809393857840675, -1.3249523757733102]",[13.075259784189813],"[0.950430457069032, -0.17631664638240882, 0.2561140107140014, 0.0]",[0.5],"[8, 0, 0]","[112.92248810962323, 55.33398437598906, 0.0, 86.56266299223589]"
56,0.28500000000000014,"[0.8261106692474806, 0.5932490343884633, -0.09935350692293518]","[0.9961336091431725, 0.17502305897527615, 0.0]","[0.05194264126910133, -0.07160170055003848, -0.26507455491585225]","[-0.04392559827537161, 0.9845643345292053, 0.0]","[-0.9981454282045764, -0.03340703489592206, -0.04919047063695704, -0.01303732228181926]","[[0.9988083068496467, -0.025779588713779288, 0.04144127138361873], [0.030500222003129438, 0.9925871389996661, -0.1176456881922057], [-0.03810121554363025, 0.11876945860871072, 0.9921905628839108]]","[-9.641515259207285, 10.413062446775395, -1.3070974651939997]",[13.409313424233288],"[0.9459856141067435, -0.18825979550602867, 0.2639497438890885, 0.0]",[0.5],"[8, 0, 0]","[118.16646779290984, 0.0, 0.0, 70.96378527810937]"
57,0.29000000000000015,"[0.8263703824538261, 0.5928910258857132, -0.10067887969751445]","[0.9959943839327459, 0.17811529026421022, 0.0]","[0.06090982146104909, -0.07752199661304367, -0.2242506441487249]","[-0.04470790526973428, 0.9840096256511397, 0.0]","[-0.9970800772772869, -0.008842200745116926, -0.07492222716572644, -0.011823487608565067]","[[0.9948206516524694, -0.0227396717250238, 0.09906956331585652], [0.029312902801486414, 0.9974279964943653, -0.06540753426469398], [-0.09732741019418405, 0.06797278234024748, 0.9929285352359547]]","[-9.399598061731558, 8.948662807372404, -1.280568562226101]",[13.805326839526606],"[0.9431339812699896, -0.19659814859968927, 0.2680437675846864, 0.0]",[0.5],"[8, 0, 0]","[123.14142246363846, 0.0, 22.79941956143565, 49.185078781651576]"
58,0.29500000000000015,"[0.8266749315611314, 0.592503415902648, -0.10180013291825807]","[0.9958527012051857, 0.18120576362713745, 0.0]","[0.07890419014091588, -0.07942961415273728, -0.15439934657164564]","[-0.04549010195178498, 0.9834452049953296, 0.0]","[-0.9951208398534084, 0.01508453292125298, -0.0969275276749336, -0.01058420213429826]","[[0.9884937300345948, -0.022252973131128995, 0.14961601140626266], [0.02490288262261142, 0.9995640412535064, -0.01586108035548481], [-0.1491978288024933, 0.01940444845348507, 0.9886169507250208]]","[-9.320382595068429, 8.070421575340532, -1.23562904457557]",[14.098966962187687],"[0.9409056108994814, -0.20359651031942874, 0.27063830542557066, 0.0]",[0.5],"[8, 0, 0]","[126.57868266855898, 0.0, 85.08672391030832, 28.145242344511633]"
59,0.30000000000000016,"[0.827069452511836, 0.5921062678318844, -0.1025721296511163]","[0.9957085613100801, 0.18429444856233337, 0.0]","[0.10695897920877957, -0.07475740644360114, -0.06058164316603684]","[-0.04627218639153114, 0.9828710781323792, 0.0]","[-0.9923704357366789, 0.03876616933364113, -0.11665596496268604, -0.009459821859536637]","[[0.9809860580880108, -0.02398933319849864, 0.19258988999850882], [0.01814090726974586, 0.999320863063456, 0.03207366722936589], [-0.19322852098066887, -0.02797006504820874, 0.9807550224907454]]","[-9.320382595068429, 7.420945813932423, -1.1773605880785423]",[13.968870992274304],"[0.9373018812853873, -0.21351346495355866, 0.27545813406468733, 0.0]",[0.5],"[8, 0, 0]","[133.47094414627287, 0.0, 106.39424475607882, 0.0]"
60,0.30500000000000016,"[0.8276042474078799, 0.5917324807996663, -0.10287503786694648]","[0.99556196460308, 0.1873813145857247, 0.0]","[0.14472421852543135, -0.061806542159346105, 0.049051704231370716]","[-0.04705415665925718, 0.9822872507286886, 0.0]","[-0.9888879289484926, 0.062380283565292745, -0.13467195045834962, -0.008534047223837807]","[[0.972603795218021, -0.027819904864525055, 0.23079841945046123], [0.009730685298433878, 0.9968153917711627, 0.07914789000173338], [-0.23226530367475276, -0.07473371141213596, 0.9697771399076403]]","[-9.320382595068429, 6.930025522031018, -1.1119091185120313]",[13.491844542967772],"[0.9324318308331726, -0.22588642578546056, 0.2820393651513337, 0.0]",[0.5],"[8, 0, 0]","[137.17677956248565, 0.0, 117.93331137605153, 0.0]"
