,t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
907,4.539999999999925,"[1.1985868105677182, 2.18464480578213e-09, 0.9932493926291717]","[1.0, 0.0, 1.0]","[0.0015800126464457782, -2.4425362540399817e-09, 0.007608044262788369]","[0.0, 0.0, 0.0]","[0.999999995939623, -1.393088263102142e-10, -9.011522627220829e-05, 6.964712379667422e-20]","[[0.9999999835752117, 2.5390878660897653e-14, -0.00018124452160548954], [2.5391172119776462e-14, 1.0000000000000002, 2.8018529836816543e-10], [0.00018124452160548954, -2.80185298368192e-10, 0.9999999835752117]]","[3.117737378318279e-10, 0.00020167824306541133, 1.2453301055133017e-18]",[9.801377183221817],"[0.9999999963380057, -1.3229830715822976e-10, -8.558030511777578e-05, 0.0]",[0.5],"[1.9999999671504234, 5.078175732179531e-14, -0.0003624890432109791]","[49.50100983211925, 49.50095247380834, 49.50089511525364, 49.500952473631]"
908,4.544999999999925,"[1.1985947106309505, 2.1724321245119303e-09, 0.9932874328504856]","[1.0, 0.0, 1.0]","[0.0015711800694687998, -2.428882002890008e-09, 0.0075651723296221935]","[0.0, 0.0, 0.0]","[0.9999999959849316, -1.3852939196878215e-10, -8.96110306665806e-05, 7.276444079473096e-20]","[[0.999999983758492, 2.5107553515074405e-14, -0.00018023045181261299], [2.510783210356846e-14, 0.9999999999999999, 2.786176514891231e-10], [0.00018023045181261299, -2.786176514891482e-10, 0.999999983758492]]","[3.100278263275695e-10, 0.00020054889488369936, 3.3583540374037334e-19]",[9.8014257725567],"[0.999999996378867, -1.3155812999207892e-10, -8.510150391934019e-05, 0.0]",[0.5],"[1.999999967516984, 5.021510703014881e-14, -0.00036046090362522597]","[49.50113220806251, 49.501075171635456, 49.50101813496634, 49.50107517145911]"
909,4.549999999999925,"[1.1986025665312978, 2.1602877144974804e-09, 0.9933252587121337]","[1.0, 0.0, 1.0]","[0.001562396867553203, -2.4153040804863058e-09, 0.007522541983036928]","[0.0, 0.0, 0.0]","[0.9999999960297344, -1.3775432240605796e-10, -8.91096584313732e-05, 7.359549000839331e-20]","[[0.9999999839397264, 2.4827377654993597e-14, -0.00017922206061357236], [2.4827668712755606e-14, 1.0, 2.770587828251413e-10], [0.00017922206061357236, -2.7705878282516736e-10, 0.9999999839397264]]","[3.0829182831556043e-10, 0.0001994258814832885, -5.73659298032555e-19]",[9.801474088097303],"[0.9999999964192723, -1.30822097257306e-10, -8.46253836484016e-05, 0.0]",[0.5],"[1.999999967879453, 4.9654755309987194e-14, -0.0003584441212271447]","[49.50125389413209, 49.50119717777547, 49.5011404611785, 49.50119717760012]"
910,4.554999999999925,"[1.1986103785156357, 2.1482111940950487e-09, 0.9933628714220489]","[1.0, 0.0, 1.0]","[0.001553662764695526, -2.401802060142342e-09, 0.007480151861675757]","[0.0, 0.0, 0.0]","[0.999999996074037, -1.3698359283831194e-10, -8.86110937296334e-05, 7.216720282376578e-20]","[[0.9999999841189376, 2.455033404311874e-14, -0.0001782193161551684], [2.4550628425077602e-14, 1.0, 2.755086437182603e-10], [0.0001782193161551684, -2.7550864371828656e-10, 0.9999999841189376]]","[3.0656537999791995e-10, 0.00019830916721366902, -5.736592980325156e-19]",[9.801522131386353],"[0.9999999964592264, -1.300901857185188e-10, -8.415192926961772e-05, 0.0]",[0.5],"[1.9999999682378753, 4.910066808623748e-14, -0.0003564386323103368]","[49.5013748942182, 49.50131849612917, 49.50126209780151, 49.50131849595479]"
911,4.559999999999925,"[1.1986181468294592, 2.136202183794337e-09, 0.9934002721813573]","[1.0, 0.0, 1.0]","[0.0015449774864350525, -2.3883755175860544e-09, 0.007438000611853232]","[0.0, 0.0, 0.0]","[0.9999999961178452, -1.3621717939130924e-10, -8.81153208135348e-05, 7.071156347032029e-20]","[[0.9999999842961481, 2.4276387634430114e-14, -0.00017722218676349905], [2.4276676303240278e-14, 0.9999999999999999, 2.739671846010261e-10], [0.00017722218676349905, -2.7396718460105163e-10, 0.9999999842961481]]","[3.048487996977937e-10, 0.00019719871662150963, -1.483153999805444e-18]",[9.801569903957898],"[0.9999999964987346, -1.2936237225653748e-10, -8.368112583237519e-05, 0.0]",[0.5],"[1.9999999685922962, 4.855277526886023e-14, -0.0003544443735269981]","[49.50149521218965, 49.501439130575356, 49.501383048724136, 49.50143913040197]"
912,4.564999999999925,"[1.1986258717168914, 2.124260306206407e-09, 0.9934374621844165]","[1.0, 0.0, 1.0]","[0.001536340759845191, -2.375024030870885e-09, 0.0073960868875119915]","[0.0, 0.0, 0.0]","[0.9999999961611643, -1.354550573950067e-10, -8.762232402388428e-05, 6.699574654512635e-20]","[[0.9999999844713806, 2.400549950163368e-14, -0.00017623064094291497], [2.4005782347886462e-14, 1.0000000000000002, 2.7243435772497367e-10], [0.00017623064094291497, -2.724343577249986e-10, 0.9999999844713806]]","[3.031418145667712e-10, 0.00019609449445820627, -2.3926487015784114e-18]",[9.80161740733734],"[0.9999999965378018, -1.2863863389724714e-10, -8.321295847005185e-05, 0.0]",[0.5],"[1.9999999689427612, 4.801099900326736e-14, -0.00035246128188582993]","[49.501614851892974, 49.50155908497095, 49.50150331781367, 49.50155908479853]"
913,4.569999999999925,"[1.1986335534206907, 2.1123851860520525e-09, 0.9934744426188541]","[1.0, 0.0, 1.0]","[0.0015277523135249003, -2.3617471804539554e-09, 0.007354409350179751]","[0.0, 0.0, 0.0]","[0.9999999962039996, -1.3469720286148236e-10, -8.713208778961022e-05, 6.10123735059279e-20]","[[0.9999999846446569, 2.3737639867985668e-14, -0.00017524464737503316], [2.3737907850970818e-14, 1.0000000000000002, 2.7091011375002224e-10], [0.00017524464737503316, -2.709101137500457e-10, 0.9999999846446569]]","[3.0144442460485237e-10, 0.0001949964656756985, -5.736592980325547e-19]",[9.801664643041477],"[0.9999999965764329, -1.2791894777235183e-10, -8.274741239966402e-05, 0.0]",[0.5],"[1.9999999692893138, 4.7475279735971336e-14, -0.0003504892947500663]","[49.50173381715313, 49.501678363151036, 49.50162290891539, 49.50167836297959]"
914,4.574999999999925,"[1.1986411921822584, 2.100576450149783e-09, 0.993511214665605]","[1.0, 0.0, 1.0]","[0.0015192118775901634, -2.3485445491293805e-09, 0.007312966668926583]","[0.0, 0.0, 0.0]","[0.9999999962463569, -1.339435918028149e-10, -8.66445966272612e-05, 5.958716018352369e-20]","[[0.9999999848159987, 2.3472774984736695e-14, -0.0001742641749177136], [2.347301903422979e-14, 1.0000000000000002, 2.6939440470033285e-10], [0.0001742641749177136, -2.6939440470035415e-10, 0.9999999848159987]]","[2.997564479130969e-10, 0.00019390459541619219, 1.2453301055133021e-18]",[9.801711612578568],"[0.9999999966146328, -1.2720329116516654e-10, -8.228447292158216e-05, 0.0]",[0.5],"[1.9999999696319974, 4.694554996947339e-14, -0.0003485283498354272]","[49.50185211177396, 49.501796968929135, 49.5017418258524, 49.50179696875864]"
915,4.579999999999925,"[1.1986487882416463, 2.088833727404136e-09, 0.9935477794989497]","[1.0, 0.0, 1.0]","[0.0015107191836655099, -2.3354157220284406e-09, 0.0072717575203224295]","[0.0, 0.0, 0.0]","[0.9999999962882414, -1.3319420068582977e-10, -8.615983514053022e-05, 6.269683227185066e-20]","[[0.9999999849854277, 2.3210857790802936e-14, -0.00017328919260405665], [2.3211096139442778e-14, 1.0, 2.6788718260006663e-10], [0.00017328919260405665, -2.678871826000873e-10, 0.9999999849854277]]","[2.9807806639044515e-10, 0.0001928188490276663, 1.2453301055132626e-18]",[9.801758317448378],"[0.9999999966524062, -1.264916414827099e-10, -8.182412541865755e-05, 0.0]",[0.5],"[1.9999999699708555, 4.642171558160587e-14, -0.0003465783852081133]","[49.501969739537, 49.501914906097184, 49.5018600724271, 49.501914905927656]"
916,4.5849999999999245,"[1.1986563418375646, 2.077156648793994e-09, 0.9935841382865513]","[1.0, 0.0, 1.0]","[0.001502273964875583, -2.3223602865751746e-09, 0.00723078058839484]","[0.0, 0.0, 0.0]","[0.9999999963296584, -1.3244900552260455e-10, -8.567778801974035e-05, 6.582162204176609e-20]","[[0.9999999851529656, 2.2951855351867503e-14, -0.0001723196696414514], [2.2952106139195657e-14, 1.0, 2.663884003828793e-10], [0.0001723196696414514, -2.6638840038290093e-10, 0.9999999851529656]]","[2.9640900718848656e-10, 0.00019173919205309556, 1.2453301055132626e-18]",[9.801804759142216],"[0.9999999966897581, -1.2578397626173388e-10, -8.136635535600605e-05, 0.0]",[0.5],"[1.9999999703059312, 4.5903710703735007e-14, -0.0003446393392829028]","[49.50208670420295, 49.50203217842576, 49.50197765241992, 49.502032178257174]"
917,4.589999999999924,"[1.198663853207389, 2.065544847361118e-09, 0.9936202921894933]","[1.0, 0.0, 1.0]","[0.0014938759558367567, -2.309377832531122e-09, 0.007190034564586968]","[0.0, 0.0, 0.0]","[0.9999999963706129, -1.317079830073383e-10, -8.519844004135719e-05, 6.894189203575955e-20]","[[0.9999999853186334, 2.2695743993938664e-14, -0.0001713555754105472], [2.2696007280425862e-14, 1.0000000000000002, 2.6489801007293165e-10], [0.0001713555754105472, -2.648980100729542e-10, 0.9999999853186334]]","[2.947493157819562e-10, 0.0001906655902269942, 3.3583540374033424e-19]",[9.801850939142994],"[0.999999996726693, -1.2508027315201343e-10, -8.091114828058827e-05, 0.0]",[0.5],"[1.9999999706372669, 4.539148798787733e-14, -0.0003427111508210944]","[49.50220300951139, 49.50214878966414, 49.50209456958986, 49.5021487894965]"
918,4.594999999999924,"[1.1986713225871681, 2.0539979581984624e-09, 0.9936562423623163]","[1.0, 0.0, 1.0]","[0.0014855248926487988, -2.2964679519286272e-09, 0.007149518147715715]","[0.0, 0.0, 0.0]","[0.9999999964111105, -1.3097110972054305e-10, -8.472177606751009e-05, 6.978545598949209e-20]","[[0.9999999854824516, 2.2442491502654034e-14, -0.00017039687946427814], [2.2442767270221173e-14, 0.9999999999999999, 2.6341596505862635e-10], [0.00017039687946427814, -2.634159650586498e-10, 0.9999999854824516]]","[2.93098901221384e-10, 0.0001895980094816461, 3.0643195090590795e-18]",[9.80189685892526],"[0.9999999967632157, -1.2438050994499948e-10, -8.045848982056305e-05, 0.0]",[0.5],"[1.9999999709649032, 4.488498300530807e-14, -0.00034079375892855627]","[49.502318659180425, 49.502264743540444, 49.50221082767505, 49.50226474337374]"
919,4.599999999999924,"[1.1986787502116314, 2.0425156184388195e-09, 0.9936919899530549]","[1.0, 0.0, 1.0]","[0.0014772205128865798, -2.2836302390821456e-09, 0.007109230043930233]","[0.0, 0.0, 0.0]","[0.9999999964511558, -1.3023836247010538e-10, -8.424778104549763e-05, 7.744068546994343e-20]","[[0.9999999856444416, 2.219207048720281e-14, -0.00016944355152690598], [2.2192349629025763e-14, 1.0000000000000002, 2.619422185009926e-10], [0.00016944355152690598, -2.6194221850101627e-10, 0.9999999856444416]]","[2.9145785445624e-10, 0.00018853641593919219, 3.3583540374033405e-19]",[9.801942519955263],"[0.9999999967993307, -1.2368466454573958e-10, -8.000836568500395e-05, 0.0]",[0.5],"[1.9999999712888832, 4.438414097440562e-14, -0.00033888710305381197]","[49.50243365690749, 49.50238004376175, 49.502326430392166, 49.50238004359599]"
920,4.604999999999924,"[1.1986861363141958, 2.031097467243409e-09, 0.9937275361032745]","[1.0, 0.0, 1.0]","[0.0014689625555918287, -2.270864290566118e-09, 0.0070691689666705785]","[0.0, 0.0, 0.0]","[0.999999996490754, -1.2950971783653635e-10, -8.377644000731303e-05, 7.828884476819594e-20]","[[0.9999999858046229, 2.19444312088408e-14, -0.00016849556149303076], [2.194474097158158e-14, 1.0000000000000002, 2.604767240158064e-10], [0.00016849556149303076, -2.6047672401583245e-10, 0.9999999858046229]]","[2.8982585716337867e-10, 0.00018748077591454075, 1.2453301055132624e-18]",[9.801987923690984],"[0.9999999968350426, -1.2299271498441982e-10, -7.956076166334351e-05, 0.0]",[0.5],"[1.9999999716092458, 4.38888624176816e-14, -0.0003369911229860615]","[49.50254800636902, 49.50249469401422, 49.502441381437166, 49.50249469384938]"
921,4.609999999999924,"[1.1986934811269738, 2.0197431457905784e-09, 0.9937628819481078]","[1.0, 0.0, 1.0]","[0.0014607507612649348, -2.258169705237417e-09, 0.007029333636626654]","[0.0, 0.0, 0.0]","[0.9999999965299105, -1.2878515319615677e-10, -8.330773806916234e-05, 8.139253689303723e-20]","[[0.9999999859630163, 2.169956963570427e-14, -0.00016755287942664184], [2.1699882791082247e-14, 1.0000000000000002, 2.5901943476409674e-10], [0.00016755287942664184, -2.59019434764123e-10, 0.9999999859630163]]","[2.8820304576700526e-10, 0.00018643105591313925, -1.4831539998055227e-18]",[9.802033071582196],"[0.9999999968703559, -1.2230463941088047e-10, -7.91156636249315e-05, 0.0]",[0.5],"[1.9999999719260326, 4.339913927140854e-14, -0.0003351057588532837]","[49.502661711220696, 49.50260869796321, 49.50255568448503, 49.5026086977993]"
922,4.614999999999924,"[1.1987007848807802, 2.0084522972643912e-09, 0.993798028616291]","[1.0, 0.0, 1.0]","[0.0014525848718567951, -2.2455460841575002e-09, 0.006989722781697368]","[0.0, 0.0, 0.0]","[0.9999999965686297, -1.2806464558422532e-10, -8.284166043098783e-05, 7.766402990031404e-20]","[[0.9999999861196417, 2.1457436834251528e-14, -0.00016661547556015406], [2.145776240439797e-14, 1.0000000000000002, 2.57570305498508e-10], [0.00016661547556015406, -2.5757030549853507e-10, 0.9999999861196417]]","[2.865894657418548e-10, 0.00018538722263315705, -5.736592980325943e-19]",[9.802077965070497],"[0.9999999969052751, -1.2162041611181248e-10, -7.867305751852477e-05, 0.0]",[0.5],"[1.9999999722392834, 4.2914873668503056e-14, -0.0003332309511203081]","[49.50277477509745, 49.50272205925339, 49.50266934319021, 49.50272205909041]"
923,4.619999999999924,"[1.1987080478051395, 1.997224566843604e-09, 0.9938329772301995]","[1.0, 0.0, 1.0]","[0.0014444646307607072, -2.2329930306259956e-09, 0.006950335136949948]","[0.0, 0.0, 0.0]","[0.9999999966069167, -1.2734817192231542e-10, -8.237819237598641e-05, 7.622548597469915e-20]","[[0.9999999862745187, 2.1218020437347127e-14, -0.00016568332029345484], [2.1218331093465664e-14, 1.0, 2.561292902895633e-10], [0.00016568332029345484, -2.5612929028958907e-10, 0.9999999862745187]]","[2.84984935188987e-10, 0.00018434924295498078, -1.4831539998055227e-18]",[9.802122605589366],"[0.9999999969398045, -1.2094002347685124e-10, -7.823292937204962e-05, 0.0]",[0.5],"[1.9999999725490374, 4.2436040874694254e-14, -0.0003313666405869097]","[49.502887201614136, 49.502834781508874, 49.50278236118603, 49.502834781346806]"
924,4.624999999999924,"[1.1987152701282933, 1.986059601690474e-09, 0.9938677289058843]","[1.0, 0.0, 1.0]","[0.0014363897828043083, -2.2205101501920017e-09, 0.006911169444579601]","[0.0, 0.0, 0.0]","[0.9999999966447765, -1.2663570958674667e-10, -8.191731927015404e-05, 7.252942517976384e-20]","[[0.9999999864276669, 2.0981271959721952e-14, -0.0001647563841929407], [2.0981576861664815e-14, 1.0, 2.546963429804124e-10], [0.0001647563841929407, -2.546963429804375e-10, 0.9999999864276669]]","[2.833893176841966e-10, 0.0001833170839549477, -4.211638105124308e-18]",[9.802166994564207],"[0.9999999969739484, -1.2026344002131417e-10, -7.779526529179741e-05, 0.0]",[0.5],"[1.9999999728553337, 4.1962543919443905e-14, -0.0003295127683858814]","[49.50299899436449, 49.502946868333304, 49.502894742086056, 49.50294686817214]"
925,4.6299999999999235,"[1.1987224520772073, 1.9749570509395137e-09, 0.9939022847531072]","[1.0, 0.0, 1.0]","[0.0014283600742415578, -2.2080970506096633e-09, 0.006872224453869349]","[0.0, 0.0, 0.0]","[0.9999999966822135, -1.259272362948992e-10, -8.145902656179579e-05, 6.201085115083379e-20]","[[0.9999999865791057, 2.0747170647590197e-14, -0.00016383463799060624], [2.074746076528994e-14, 1.0, 2.532714183236992e-10], [0.00016383463799060624, -2.53271418323723e-10, 0.9999999865791057]]","[2.8180261322748354e-10, 0.00018229071289074838, -2.3926487015784515e-18]",[9.80221113341239],"[0.9999999970077112, -1.1959064439765602e-10, -7.736005146232303e-05, 0.0]",[0.5],"[1.9999999731582114, 4.1494341295180394e-14, -0.0003276692759812125]","[49.50311015692265, 49.50305832330999, 49.50300648948281, 49.50305832314973]"
926,4.634999999999923,"[1.1987295938775786, 1.9639165656864655e-09, 0.9939366458753766]","[1.0, 0.0, 1.0]","[0.0014203752527447667, -2.1957533418048915e-09, 0.0068334989211500585]","[0.0, 0.0, 0.0]","[0.9999999967192327, -1.2522272976415444e-10, -8.100329978107251e-05, 5.603142822210035e-20]","[[0.999999986728854, 2.0515696150697568e-14, -0.00016291805258306427], [2.051594419410135e-14, 1.0, 2.5185447175418897e-10], [0.00016291805258306427, -2.5185447175420913e-10, 0.999999986728854]]","[2.8022486729358293e-10, 0.00018127009720238148, -5.736592980325554e-19]",[9.8022550235433],"[0.9999999970410973, -1.1892161537852813e-10, -7.692727414593549e-05, 0.0]",[0.5],"[1.999999973457708, 4.1031392301395137e-14, -0.00032583610516612855]","[49.50322069284247, 49.50316915000204, 49.503117606948585, 49.50316914984268]"
927,4.639999999999923,"[1.1987366957538423, 1.952937798977441e-09, 0.9939708133699823]","[1.0, 0.0, 1.0]","[0.0014124350673966704, -2.183478635875513e-09, 0.006794991609760752]","[0.0, 0.0, 0.0]","[0.9999999967558387, -1.24522167598206e-10, -8.055012453954505e-05, 5.460361797556141e-20]","[[0.999999986876931, 2.0286796574123996e-14, -0.0001620065990306391], [2.0287020699836148e-14, 1.0000000000000002, 2.504454587066466e-10], [0.0001620065990306391, -2.504454587066648e-10, 0.999999986876931]]","[2.7865589798355445e-10, 0.00018025520451747453, -5.736592980325554e-19]",[9.802298666358382],"[0.9999999970741107, -1.1825633184540976e-10, -7.649691968209801e-05, 0.0]",[0.5],"[1.999999973753862, 4.057359314824799e-14, -0.0003240131980612782]","[49.50333060565743, 49.503279351952436, 49.5032280980359, 49.503279351793964]"
928,4.644999999999923,"[1.1987437579291793, 1.9420204057980638e-09, 0.9940047883280311]","[1.0, 0.0, 1.0]","[0.0014045392686825445, -2.171272547102561e-09, 0.00675670129000909]","[0.0, 0.0, 0.0]","[0.9999999967920362, -1.2382552785549447e-10, -8.009948652970518e-05, 5.3165716935654465e-20]","[[0.9999999870233549, 2.0060443008703595e-14, -0.00016110024855645492], [2.0060661423174786e-14, 1.0, 2.4904433438846323e-10], [0.00016110024855645492, -2.490443343884808e-10, 0.9999999870233549]]","[2.7709579624686826e-10, 0.00017924600265060162, -1.4831539998055231e-18]",[9.802342063251182],"[0.9999999971067556, -1.175947727942069e-10, -7.606897448700958e-05, 0.0]",[0.5],"[1.9999999740467098, 4.012088601740719e-14, -0.00032220049711290984]","[49.50343989888106, 49.50338893268415, 49.50333796627719, 49.503388932526576]"
929,4.649999999999923,"[1.1987507806255226, 1.931164043062551e-09, 0.9940385718344811]","[1.0, 0.0, 1.0]","[0.0013966876084823671, -2.159134691905844e-09, 0.006718626739132143]","[0.0, 0.0, 0.0]","[0.9999999968278296, -1.2313278836708696e-10, -7.965137152450821e-05, 4.94580937376454e-20]","[[0.9999999871681446, 1.9836616069556095e-14, -0.00016019897254549784], [1.9836828732423152e-14, 1.0000000000000002, 2.4765105491652477e-10], [0.00016019897254549784, -2.4765105491654183e-10, 0.9999999871681446]]","[2.755444711340542e-10, 0.00017824245959346098, -5.121132806897197e-18]",[9.8023852156074],"[0.9999999971390362, -1.169369173465346e-10, -7.564342505336782e-05, 0.0]",[0.5],"[1.9999999743362893, 3.967323213911219e-14, -0.0003203979450909957]","[49.50354857600751, 49.50349789570033, 49.50344721518456, 49.50349789554364]"
