,t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
743,3.719999999999943,"[1.5893449869871035, 1.3223201875391274e-07, 0.9833152837020649]","[1.0, 0.0, 1.0]","[0.011912675061776215, -1.4783999515202705e-07, 0.018803801054143823]","[0.0, 0.0, 0.0]","[0.9999997686003889, -8.442652789043568e-09, -0.0006802934431399815, 6.931182205640965e-20]","[[0.9999990639433747, 1.1616753139040591e-11, -0.0013682515758154238], [1.1616753399211848e-11, 1.0, 1.6980426754098356e-08], [0.0013682515758154238, -1.6980426754098534e-08, 0.9999990639433746]]","[1.8918230989370774e-08, 0.0015243962805510701, 1.7354873628281454e-18]",[9.788697215022328],"[0.9999997913316102, -8.017259693077001e-09, -0.0006460160494105666, 0.0]",[0.5],"[5.999994383660248, 6.970051883424355e-11, -0.008209509454892542]","[49.469357524253, 49.46892261096454, 49.46848768305735, 49.46892260016954]"
744,3.724999999999943,"[1.5894045503624123, 1.314928187781526e-07, 0.9834093027073356]","[1.0, 0.0, 1.0]","[0.011846082395589276, -1.470135594946172e-07, 0.018697841769146108]","[0.0, 0.0, 0.0]","[0.9999997711857189, -8.395357222453356e-09, -0.000676482453315553, 7.36212254806803e-20]","[[0.9999990744016626, 1.1486962531564021e-11, -0.0013605865714406867], [1.1486962808811246e-11, 0.9999999999999999, 1.6885301670833893e-08], [0.0013605865714406867, -1.6885301670834085e-08, 0.9999990744016624]]","[1.8812029702317364e-08, 0.0015158387745574937, -9.929967425108343e-19]",[9.78881720351339],"[0.9999997936627163, -7.972352149037505e-09, -0.0006423974820566709, 0.0]",[0.5],"[5.999994446409976, 6.892177518938413e-11, -0.00816351942864412]","[49.469658260476336, 49.46922580159663, 49.46879332820216, 49.46922579086255]"
745,3.7299999999999427,"[1.5894637807743903, 1.307577509806795e-07, 0.9835027919161814]","[1.0, 0.0, 1.0]","[0.011779861972841352, -1.4619174349382382e-07, 0.018592479554522146]","[0.0, 0.0, 0.0]","[0.9999997737421344, -8.348327158898772e-09, -0.0006726928572414431, 7.11407656981492e-20]","[[0.9999990847429809, 1.1358623553368973e-11, -0.001352964597053414], [1.1358623847853808e-11, 1.0, 1.6790710602951362e-08], [0.001352964597053414, -1.679071060295156e-08, 0.9999990847429807]]","[1.8706427090151397e-08, 0.0015073295081510759, -2.8119861460768856e-18]",[9.788936516468068],"[0.999999795967755, -7.927696646620559e-09, -0.0006387992237539273, 0.0]",[0.5],"[5.999994508457886, 6.815174132021384e-11, -0.008117787582320485]","[49.4699573018721, 49.46952728341994, 49.469097250556175, 49.46952727274644]"
746,3.7349999999999426,"[1.5895226800842546, 1.300267922632104e-07, 0.983595754313954]","[1.0, 0.0, 1.0]","[0.011714011712903314, -1.4537452132839811e-07, 0.018487711045943888]","[0.0, 0.0, 0.0]","[0.9999997762699586, -8.301561101695635e-09, -0.0006689245343189287, 6.415516573277774e-20]","[[0.9999990949686395, 1.1231719957130404e-11, -0.0013453854100787855], [1.1231720241693401e-11, 0.9999999999999998, 1.6696650540048072e-08], [0.0013453854100787855, -1.6696650540048264e-08, 0.9999990949686394]]","[1.8601419787742474e-08, 0.0014988682071606825, -9.929967425512237e-19]",[9.789055157686258],"[0.9999997982470185, -7.883291765670414e-09, -0.0006352211600684213, 0.0]",[0.5],"[5.999994569811837, 6.739031974278243e-11, -0.008072312460472714]","[49.47025465799137, 49.46982706606726, 49.46939945983388, 49.46982705545399]"
747,3.7399999999999425,"[1.589581250142819, 1.292999196565684e-07, 0.9836881928691836]","[1.0, 0.0, 1.0]","[0.011648529546773787, -1.4456186732139698e-07, 0.018383532898039196]","[0.0, 0.0, 0.0]","[0.9999997787695123, -8.255057562572564e-09, -0.0006651773646347116, 6.183280728705124e-20]","[[0.9999991050799347, 1.1106235659833469e-11, -0.00133784876932083], [1.1106235916454076e-11, 0.9999999999999999, 1.6603118488773968e-08], [0.00133784876932083, -1.660311848877414e-08, 0.9999991050799346]]","[1.8497004202586526e-08, 0.001490454598988378, -8.350204077829535e-20]",[9.789173130946521],"[0.9999998005007954, -7.839136094095324e-09, -0.0006316631772163366, 0.0]",[0.5],"[5.999994630479608, 6.663741395900081e-11, -0.008027092615924979]","[49.47055033833252, 49.470125159117075, 49.469699965693835, 49.470125148563675]"
748,3.7449999999999424,"[1.5896394927905528, 1.285771103199614e-07, 0.9837801105336739]","[1.0, 0.0, 1.0]","[0.011583413417014193, -1.4375375593938597e-07, 0.018279941784284985]","[0.0, 0.0, 0.0]","[0.999999781241112, -8.208815062239365e-09, -0.0006614512289569839, 6.162421128697465e-20]","[[0.9999991150781472, 1.098215474509414e-11, -0.0013303544349543978], [1.0982154992425315e-11, 0.9999999999999999, 1.6510111472604226e-08], [0.0013303544349543978, -1.651011147260439e-08, 0.9999991150781471]]","[1.8393177242401564e-08, 0.0014820884126205663, 1.7354873627675614e-18]",[9.789290440006193],"[0.9999998027293708, -7.795228227822557e-09, -0.0006281251620596773, 0.0]",[0.5],"[5.999994690468883, 6.589292847056484e-11, -0.007982126609726387]","[49.47084435233936, 49.47042157209379, 49.46999877774113, 49.47042156159995]"
749,3.7499999999999423,"[1.589697409857638, 1.2785834154026448e-07, 0.9838715102425953]","[1.0, 0.0, 1.0]","[0.011518661277684146, -1.4295016179158632e-07, 0.018176934396901028]","[0.0, 0.0, 0.0]","[0.9999997836850707, -8.16283212913651e-09, -0.0006577460087314675, 6.597872875823373e-20]","[[0.9999991249645436, 1.085946149914926e-11, -0.001322902168517297], [1.0859461745646052e-11, 1.0, 1.6417626532976138e-08], [0.001322902168517297, -1.6417626532976303e-08, 0.9999991249645435]]","[1.828993540563299e-08, 0.001473769378599797, -8.350204077829535e-20]",[9.789407088601513],"[0.9999998049330273, -7.751566770756811e-09, -0.0006246070021030339, 0.0]",[0.5],"[5.999994749787262, 6.515676899489556e-11, -0.007937413011103782]","[49.47113670940341, 49.47071631446817, 49.47029590552571, 49.47071630403353]"
750,3.754999999999942,"[1.5897550031640264, 1.2714359073130655e-07, 0.9839623949145798]","[1.0, 0.0, 1.0]","[0.011454271094277216, -1.4215105962914406e-07, 0.018074507446744447]","[0.0, 0.0, 0.0]","[0.999999786101698, -8.117107300458298e-09, -0.0006540615860775245, 6.57160724055562e-20]","[[0.9999991347403762, 1.0738140373811626e-11, -0.0013154917329023723], [1.0738140637726482e-11, 1.0, 1.6325660726788025e-08], [0.0013154917329023723, -1.6325660726788197e-08, 0.999999134740376]]","[1.8187275463574608e-08, 0.0014654972290246285, -1.902491444324152e-18]",[9.789523080447744],"[0.999999807112044, -7.708150334708117e-09, -0.0006211085854896274, 0.0]",[0.5],"[5.999994808442257, 6.442884224286976e-11, -0.007892950397414233]","[49.47142741886282, 49.47100939565753, 49.47059135854412, 49.47100938528177]"
751,3.759999999999942,"[1.5898122745194978, 1.2643283543316083e-07, 0.9840527674518136]","[1.0, 0.0, 1.0]","[0.01139024084365705, -1.4135642434429868e-07, 0.01797265766320465]","[0.0, 0.0, 0.0]","[0.9999997884913001, -8.071639121470753e-09, -0.0006503978437842662, 6.090888789608564e-20]","[[0.9999991444068835, 1.0618176019166298e-11, -0.0013081228923497237], [1.0618176282030532e-11, 1.0000000000000002, 1.6234211128445574e-08], [0.0013081228923497237, -1.6234211128445746e-08, 0.9999991444068834]]","[1.808519400562129e-08, 0.0014572716975469, -9.929967425714187e-19]",[9.789638419239287],"[0.9999998092666962, -7.664977539379975e-09, -0.0006176298009974918, 0.0]",[0.5],"[5.999994866441301, 6.370905611499779e-11, -0.007848737354098342]","[49.471716490002756, 49.471300825026105, 49.47088514623963, 49.47130081470887]"
752,3.764999999999942,"[1.5898692257237161, 1.2572605331143933e-07, 0.9841426307401296]","[1.0, 0.0, 1.0]","[0.011326568513993843, -1.405662309696183e-07, 0.017871381794098917]","[0.0, 0.0, 0.0]","[0.9999997908541796, -8.02642614596637e-09, -0.0006467546653066709, 5.827925798900388e-20]","[[0.9999991539652898, 1.0499553239000865e-11, -0.0013007954124389278], [1.0499553482636364e-11, 1.0, 1.6143274828497635e-08], [0.0013007954124389278, -1.6143274828497794e-08, 0.9999991539652897]]","[1.7983687894016313e-08, 0.0014490925193480387, -8.350204077829554e-20]",[9.789753108649789],"[0.9999998113972574, -7.622047012304314e-09, -0.0006141705380361588, 0.0]",[0.5],"[5.999994923791739, 6.299731943400519e-11, -0.007804772474633567]","[49.47200393205678, 49.4715906118853, 49.47117727800151, 49.47159060162627]"
753,3.769999999999942,"[1.589925858566286, 1.2502322215659122e-07, 0.9842319876491001]","[1.0, 0.0, 1.0]","[0.011263252104701173, -1.3978045467719e-07, 0.017770676605568622]","[0.0, 0.0, 0.0]","[0.999999793190636, -7.981466935581988e-09, -0.0006431319347617598, 5.796963986267513e-20]","[[0.9999991634168058, 1.0382256994727893e-11, -0.0012935090600812715], [1.0382257227844877e-11, 0.9999999999999999, 1.60528489345457e-08], [0.0012935090600812715, -1.6052848934545853e-08, 0.9999991634168057]]","[1.7882753854578753e-08, 0.0014409594311374228, -9.92996742531029e-19]",[9.789867152332276],"[0.9999998135039968, -7.57935738880832e-09, -0.0006107306866428451, 0.0]",[0.5],"[5.999994980500835, 6.229354196836736e-11, -0.007761054360487629]","[49.47228975420606, 49.47187876549403, 49.47146776316644, 49.47187875529288]"
754,3.7749999999999417,"[1.5899821748268097, 1.2432431988320527e-07, 0.984320841032128]","[1.0, 0.0, 1.0]","[0.011200289626373185, -1.3899907077787657e-07, 0.017670538881976023]","[0.0, 0.0, 0.0]","[0.9999997955009647, -7.936760060139842e-09, -0.0006395295369247762, 5.55627114728588e-20]","[[0.999999172762629, 1.0266272429096457e-11, -0.0012862636035121063], [1.0266272660974967e-11, 0.9999999999999998, 1.5962930569879693e-08], [0.0012862636035121063, -1.5962930569879846e-08, 0.9999991727626288]]","[1.7782388476703474e-08, 0.0014328721711506084, -3.721480847849814e-18]",[9.789980553919257],"[0.9999998155871814, -7.536907311956456e-09, -0.0006073101374786433, 0.0]",[0.5],"[5.999995036575774, 6.159763457457875e-11, -0.007717581621072638]","[49.472573965579635, 49.472165295059014, 49.471756611018776, 49.47216528491539]"
755,3.7799999999999416,"[1.5900381762749416, 1.2362932452931588e-07, 0.9844091937265379]","[1.0, 0.0, 1.0]","[0.01113767910072212, -1.3822205472053976e-07, 0.017570965425801548]","[0.0, 0.0, 0.0]","[0.999999797785459, -7.892304097988644e-09, -0.000635947357225372, 4.6380632858671576e-20]","[[0.9999991820039428, 1.0151584860763184e-11, -0.0012790588122832058], [1.0151585083013984e-11, 0.9999999999999999, 1.5873516874160062e-08], [0.0012790588122832058, -1.58735168741602e-08, 0.9999991820039427]]","[1.768258853168429e-08, 0.00142483047912068, -1.9024914442837627e-18]",[9.79009331702284],"[0.9999998176470749, -7.494695432524407e-09, -0.0006039087818254403, 0.0]",[0.5],"[5.999995092023656, 6.09095091645791e-11, -0.007674352873699235]","[49.47285657525609, 49.47245020973501, 49.47204383078953, 49.47245019964859]"
756,3.7849999999999415,"[1.5900938646704452, 1.2293821425571318e-07, 0.9844970485536669]","[1.0, 0.0, 1.0]","[0.011075418560516203, -1.3744938209122967e-07, 0.01747195305754176]","[0.0, 0.0, 0.0]","[0.9999998000444077, -7.848097635548833e-09, -0.0006323852817438619, 4.1665217777908084e-20]","[[0.9999991911419177, 1.0038179774308456e-11, -0.001271894457255138], [1.003817995983095e-11, 1.0, 1.5784605004099926e-08], [0.001271894457255138, -1.5784605004100045e-08, 0.9999991911419176]]","[1.758335092723921e-08, 0.0014168340962969859, -8.35020407379059e-20]",[9.790205445234845],"[0.9999998196839381, -7.45272040895399e-09, -0.0006005265115816148, 0.0]",[0.5],"[5.999995146851506, 6.022907864585074e-11, -0.007631366743530828]","[49.473137592261416, 49.472733518625176, 49.472329431659, 49.47273350859565]"
757,3.7899999999999414,"[1.590149241763248, 1.2225096734525702e-07, 0.9845844083189547]","[1.0, 0.0, 1.0]","[0.011013506049517872, -1.3668102861241848e-07, 0.017373498615607844]","[0.0, 0.0, 0.0]","[0.9999998022780973, -7.804139266971502e-09, -0.0006288431972074344, 4.1478987772410246e-20]","[[0.9999992001777108, 9.926042785489352e-12, -0.0012647703105897767], [9.92604295215019e-12, 0.9999999999999999, 1.569619213255559e-08], [0.0012647703105897767, -1.5696192132555695e-08, 0.9999992001777107]]","[1.748467248013678e-08, 0.0014088827654084406, 8.259926610350225e-19]",[9.790316942126925],"[0.9999998216980289, -7.4109809072888466e-09, -0.0005971632192592331, 0.0]",[0.5],"[5.999995201066265, 5.955625671293611e-11, -0.00758862186353866]","[49.47341702557217, 49.47301523078135, 49.4726134227543, 49.47301522080839]"
758,3.7949999999999413,"[1.5902043092934954, 1.2156756220219494e-07, 0.9846712758120327]","[1.0, 0.0, 1.0]","[0.01095193962242235, -1.359169701422673e-07, 0.01727559895622465]","[0.0, 0.0, 0.0]","[0.99999980448681, -7.760427594365779e-09, -0.0006253209909864519, 4.3625095629296963e-20]","[[0.9999992091124665, 9.815159693230922e-12, -0.0012576861457427213], [9.815159859146841e-12, 0.9999999999999998, 1.5608275447844413e-08], [0.0012576861457427213, -1.560827544784452e-08, 0.9999992091124664]]","[1.738654987072134e-08, 0.0014009762306665715, 1.7354873628281454e-18]",[9.790427811250666],"[0.9999998236896019, -7.369475601130763e-09, -0.0005938187979801586, 0.0]",[0.5],"[5.999995254674799, 5.889095815938553e-11, -0.007546116874456328]","[49.47369488411368, 49.4732953552043, 49.47289581315164, 49.473295345287575]"
759,3.799999999999941,"[1.5902590689916076, 1.2088797735148361e-07, 0.9847576538068139]","[1.0, 0.0, 1.0]","[0.01089071734479657, -1.351571826738704e-07, 0.01717825095333045]","[0.0, 0.0, 0.0]","[0.9999998066708261, -7.716961228139895e-09, -0.000621818551090745, 4.7952511731556933e-20]","[[0.9999992179473165, 9.705516460324658e-12, -0.0012506417374559004], [9.705516634825006e-12, 1.0, 1.5520852154199595e-08], [0.0012506417374559004, -1.55208521541997e-08, 0.9999992179473164]]","[1.7288980143135105e-08, 0.0013931142377700662, 2.6449820646010738e-18]",[9.79053805613772],"[0.9999998256589097, -7.3282031716109006e-09, -0.0005904931414722556, 0.0]",[0.5],"[5.999995307683899, 5.823309876194794e-11, -0.0075038504247354025]","[49.47397117676034, 49.47357390084406, 49.47317661187674, 49.47357389098327]"
760,3.804999999999941,"[1.5903135225783316, 1.2021219143811426e-07, 0.9848435450615806]","[1.0, 0.0, 1.0]","[0.01082983729301842, -1.344016423344659e-07, 0.017081451498476993]","[0.0, 0.0, 0.0]","[0.9999998088304218, -7.673738786091682e-09, -0.0006183357661658938, 5.4622964784644e-20]","[[0.9999992266833793, 9.597099203505805e-12, -0.0012436368617501565], [9.597099395315816e-12, 1.0, 1.5433919472452252e-08], [0.0012436368617501565, -1.543391947245237e-08, 0.999999226683379]]","[1.7191959932247684e-08, 0.0013852965338644818, -8.350204071771137e-20]",[9.790647680299891],"[0.9999998276062012, -7.28716230734776e-09, -0.0005871861440666832, 0.0]",[0.5],"[5.999995360100275, 5.758259522103483e-11, -0.0074618211705009384]","[49.47424591233807, 49.473850876600196, 49.47345582790275, 49.473850866795]"
761,3.809999999999941,"[1.5903676717647968, 1.1954018322644192e-07, 0.984928952319073]","[1.0, 0.0, 1.0]","[0.010769297554216361, -1.336503253847351e-07, 0.01698519750073038]","[0.0, 0.0, 0.0]","[0.9999998109658709, -7.630758894431751e-09, -0.0006148725254896116, 5.435032341293562e-20]","[[0.9999992353217605, 9.489894194063963e-12, -0.0012366712959178123], [9.489894412555779e-12, 0.9999999999999999, 1.5347474638212483e-08], [0.0012366712959178123, -1.5347474638212615e-08, 0.9999992353217604]]","[1.7095486327676027e-08, 0.001377522867567256, 1.7354873628281454e-18]",[9.790756687229264],"[0.999999829531723, -7.246351704385989e-09, -0.0005838977006935586, 0.0]",[0.5],"[5.999995411930563, 5.6939365164383775e-11, -0.007420027775506874]","[49.474519099621396, 49.47412629132205, 49.47373347015394, 49.47412628157215]"
762,3.814999999999941,"[1.5904215182525678, 1.1887193159951824e-07, 0.9850138783065766]","[1.0, 0.0, 1.0]","[0.010709096226209342, -1.3290320821800145e-07, 0.01688948588657238]","[0.0, 0.0, 0.0]","[0.9999998130774433, -7.588020186646643e-09, -0.0006114287189680649, 5.863603928462859e-20]","[[0.999999243863555, 9.383887876942508e-12, -0.0012297448185154384], [9.383888094343761e-12, 1.0, 1.526151490391571e-08], [0.0012297448185154384, -1.5261514903915844e-08, 0.9999992438635549]]","[1.6999556100713945e-08, 0.0013697929889358756, -8.350204071771137e-20]",[9.790865080398316],"[0.9999998314357187, -7.20577006617854e-09, -0.0005806277068791214, 0.0]",[0.5],"[5.99999546318133, 5.630332726165505e-11, -0.007378468911092631]","[49.47479074733652, 49.47440015380914, 49.47400954750304, 49.474400144114206]"
763,3.8199999999999408,"[1.5904750637336988, 1.1820741555842823e-07, 0.9850983257360094]","[1.0, 0.0, 1.0]","[0.010649231417447086, -1.321602673595406e-07, 0.01679431359980223]","[0.0, 0.0, 0.0]","[0.9999998151654067, -7.545521304294617e-09, -0.0006080042371322731, 5.832256625838463e-20]","[[0.9999992523098433, 9.279066807178291e-12, -0.001222857209356491], [9.279067041722404e-12, 1.0, 1.5176037536548946e-08], [0.001222857209356491, -1.517603753654909e-08, 0.9999992523098432]]","[1.6904166386453128e-08, 0.0013621066494731047, 8.259926610754117e-19]",[9.790972863260006],"[0.9999998333184296, -7.165416103515819e-09, -0.000577376058741945, 0.0]",[0.5],"[5.99999551385906, 5.567440084306975e-11, -0.007337143256138946]","[49.475060864159786, 49.47467247281128, 49.47428406877342, 49.47467246317102]"
764,3.8249999999999407,"[1.590528309890786, 1.1754661422163053e-07, 0.9851822973040084]","[1.0, 0.0, 1.0]","[0.010589701246950684, -1.314214794658122e-07, 0.016699677601439186]","[0.0, 0.0, 0.0]","[0.9999998172300254, -7.503260896096169e-09, -0.0006045989711344961, 6.050212696725653e-20]","[[0.9999992606616953, 9.175417732120815e-12, -0.0012160082495041144], [9.175417965411038e-12, 0.9999999999999999, 1.5091039819242443e-08], [0.0012160082495041144, -1.5091039819242582e-08, 0.9999992606616952]]","[1.6809313728813706e-08, 0.0013544636021064769, 1.73548736284834e-18]",[9.79108003924791],"[0.9999998351800934, -7.125288534509502e-09, -0.0005741426529898323, 0.0]",[0.5],"[5.999995563970172, 5.505250639272489e-11, -0.007296049497024686]","[49.47532945871923, 49.47494325702902, 49.474557042738084, 49.474943247443086]"
765,3.8299999999999406,"[1.590581258397021, 1.1688950682430147e-07, 0.9852657956920156]","[1.0, 0.0, 1.0]","[0.010530503844253535, -1.3068682132378046e-07, 0.016605574869625453]","[0.0, 0.0, 0.0]","[0.9999998192715607, -7.461237619411956e-09, -0.0006012128127446713, 6.485346117860435e-20]","[[0.9999992689201683, 9.07292751486265e-12, -0.001209197721263915], [9.072927756871114e-12, 1.0, 1.500651904945066e-08], [0.001209197721263915, -1.5006519049450805e-08, 0.9999992689201682]]","[1.671499535383684e-08, 0.0013468636011896586, -8.350204069751684e-20]",[9.791186611776316],"[0.9999998370209462, -7.0853860845347e-09, -0.00057092738691617, 0.0]",[0.5],"[5.99999561352101, 5.44375650891759e-11, -0.00725518632758349]","[49.47559653959377, 49.475212515113775, 49.47482847812102, 49.475212505581894]"
766,3.8349999999999405,"[1.5906339109162422, 1.1623607271768256e-07, 0.9853488235663637]","[1.0, 0.0, 1.0]","[0.010471637349342615, -1.299562698500899e-07, 0.016512002399529737]","[0.0, 0.0, 0.0]","[0.9999998212902708, -7.419450138537491e-09, -0.0005978456543468493, 6.465040965552831e-20]","[[0.9999992770863079, 8.971583181739137e-12, -0.0012024254081768359], [8.971583441152935e-12, 1.0000000000000002, 1.4922472541908172e-08], [0.0012024254081768359, -1.492247254190833e-08, 0.9999992770863078]]","[1.662120821471528e-08, 0.0013393064024860785, 2.6449820646212683e-18]",[9.791292584240333],"[0.9999998388412206, -7.045707486215499e-09, -0.0005677301583967824, 0.0]",[0.5],"[5.999995662517847, 5.382949909043482e-11, -0.007214552449061015]","[49.475862115314385, 49.475480255668245, 49.475098383596624, 49.4754802461901]"
767,3.8399999999999403,"[1.5906862691029888, 1.1558629136843212e-07, 0.9854313835783614]","[1.0, 0.0, 1.0]","[0.010413099912600064, -1.292298020904076e-07, 0.01641895720325127]","[0.0, 0.0, 0.0]","[0.9999998232864118, -7.377897125385281e-09, -0.0005944973889356695, 7.133209413701571e-20]","[[0.9999992851611473, 8.871371916634744e-12, -0.001195691095012029], [8.871372175236335e-12, 1.0, 1.4838897625219056e-08], [0.001195691095012029, -1.4838897625219212e-08, 0.9999992851611472]]","[1.6527949173692303e-08, 0.001331791763175385, 3.554476766394197e-18]",[9.791397960015992],"[0.9999998406411471, -7.006251479334863e-09, -0.0005645508658861993, 0.0]",[0.5],"[5.999995710966884, 5.3228231499808466e-11, -0.0071741465700721745]","[49.47612619436319, 49.47574648724659, 49.475366767791066, 49.475746477821865]"
768,3.8449999999999402,"[1.5907383346025519, 1.1494014235798009e-07, 0.9855134783643776]","[1.0, 0.0, 1.0]","[0.010354889694745111, -1.2850739521869875e-07, 0.0163264363097245]","[0.0, 0.0, 0.0]","[0.9999998252602359, -7.336577259712174e-09, -0.0005911679101128186, 8.023597964007477e-20]","[[0.9999992931457093, 8.7722810110909e-12, -0.0011889945677598054], [8.772281296419227e-12, 1.0000000000000002, 1.4755791643221128e-08], [0.0011889945677598054, -1.4755791643221297e-08, 0.9999992931457092]]","[1.6435215320384866e-08, 0.001324319441827435, 3.554476766394197e-18]",[9.791502742460372],"[0.9999998424209535, -6.967016810827438e-09, -0.0005613894084147865, 0.0]",[0.5],"[5.999995758874256, 5.26336860665454e-11, -0.007133967406558832]","[49.47638878517542, 49.47601121835472, 49.47563363928099, 49.476011208983124]"
769,3.84999999999994,"[1.5907901090510257, 1.142976053818866e-07, 0.9855951105459263]","[1.0, 0.0, 1.0]","[0.010297004866776314, -1.2778902653647922e-07, 0.016234436764624164]","[0.0, 0.0, 0.0]","[0.9999998272119931, -7.295489228550947e-09, -0.0005878571120835563, 8.910142055491172e-20]","[[0.9999993010410044, 8.674297931538622e-12, -0.0011823356136245549], [8.674298252482483e-12, 1.0000000000000002, 1.4673151955440694e-08], [0.0011823356136245549, -1.4673151955440883e-08, 0.9999993010410043]]","[1.6343003653460452e-08, 0.0013168891983971085, 4.463971468167125e-18]",[9.791606934911686],"[0.9999998441808651, -6.9280022347366615e-09, -0.0005582456855853365, 0.0]",[0.5],"[5.999995806246027, 5.2045787589231726e-11, -0.007094013681747329]","[49.47664989613861, 49.47627445745061, 49.475899006594815, 49.47627444813183]"
770,3.85499999999994,"[1.5908415940753595, 1.136586602492042e-07, 0.9856762827297494]","[1.0, 0.0, 1.0]","[0.010239443609914132, -1.27074673472124e-07, 0.016142955630271086]","[0.0, 0.0, 0.0]","[0.9999998291419303, -7.254631726437674e-09, -0.0005845648896532522, 1.0018232998429451e-19]","[[0.9999993088480319, 8.577410280062494e-12, -0.0011757140210177952], [8.577410636468114e-12, 1.0000000000000002, 1.4590975935955704e-08], [0.0011757140210177952, -1.4590975935955912e-08, 0.9999993088480318]]","[1.625131130801075e-08, 0.0013095007942230828, -8.350204067732154e-20]",[9.791710540689397],"[0.9999998459211042, -6.889206512158396e-09, -0.0005551195975696128, 0.0]",[0.5],"[5.999995853088191, 5.146446168037496e-11, -0.007054284126106771]","[49.47690953559265, 49.47653621294453, 49.47616287821317, 49.476536203678286]"
771,3.85999999999994,"[1.590892791293409, 1.1302328688184358e-07, 0.9857569975079007]","[1.0, 0.0, 1.0]","[0.01018220411554381, -1.2636431358015288e-07, 0.016051989985538268]","[0.0, 0.0, 0.0]","[0.999999831050292, -7.214003455070658e-09, -0.0005812911382239264, 9.995837953284683e-20]","[[0.9999993165677796, 8.481605788915417e-12, -0.0011691295795512471], [8.481606189644667e-12, 1.0, 1.4509260973850483e-08], [0.0011691295795512471, -1.4509260973850718e-08, 0.9999993165677795]]","[1.6160135191753777e-08, 0.0013021539920259663, -1.9024914442029834e-18]",[9.79181356309432],"[0.9999998476418914, -6.850628411211084e-09, -0.0005520110451049448, 0.0]",[0.5],"[5.999995899406677, 5.08896347334925e-11, -0.007014777477307483]","[49.47716771183013, 49.47679649319932, 49.47642526256919, 49.4767964839853]"
772,3.86499999999994,"[1.5909437023139867, 1.1239146531394282e-07, 0.9858372574578284]","[1.0, 0.0, 1.0]","[0.010125284585158578, -1.2565792454054934e-07, 0.01596153692575772]","[0.0, 0.0, 0.0]","[0.9999998329373198, -7.173603123878886e-09, -0.000578035753790795, 9.515704600133322e-20]","[[0.9999993242012252, 8.386872359181996e-12, -0.0011625820800299166], [8.386872759015445e-12, 0.9999999999999999, 1.4428004472533646e-08], [0.0011625820800299166, -1.4428004472533878e-08, 0.9999993242012251]]","[1.606947253073069e-08, 0.0012948485558822874, -3.7214808477488406e-18]",[9.791916005408732],"[0.9999998493434442, -6.812266706992578e-09, -0.0005489199294914125, 0.0]",[0.5],"[5.999995945207351, 5.032123415509197e-11, -0.0069754924801795]","[49.47742443309778, 49.47705530653069, 49.476686168047515, 49.477055297368594]"
773,3.8699999999999397,"[1.5909943287369126, 1.1176317569124008e-07, 0.9859170651424571]","[1.0, 0.0, 1.0]","[0.010068683230303188, -1.2495548415802353e-07, 0.015871593562627753]","[0.0, 0.0, 0.0]","[0.9999998348032523, -7.133429449226202e-09, -0.0005747986329388799, 8.590808080737545e-20]","[[0.9999993317493348, 8.293197987900607e-12, -0.0011560713144451854], [8.293198368528729e-12, 1.0, 1.4347203850874933e-08], [0.0011560713144451854, -1.4347203850875151e-08, 0.9999993317493346]]","[1.59793202326595e-08, 0.0012875842512207207, -3.7214808477488406e-18]",[9.792017870896466],"[0.9999998510259777, -6.774120181552228e-09, -0.0005458461525884899, 0.0]",[0.5],"[5.999995990496009, 4.9759187927403645e-11, -0.006936427886671113]","[49.47767970759567, 49.477312661207435, 49.47694560298572, 49.47731265209697]"
774,3.8749999999999396,"[1.5910446721530642, 1.1113839827044996e-07, 0.9859964231102702]","[1.0, 0.0, 1.0]","[0.010012398272517743, -1.2425697036135304e-07, 0.015782157024120735]","[0.0, 0.0, 0.0]","[0.9999998366483255, -7.0934811552071265e-09, -0.0005715796728396286, 7.66268989925244e-20]","[[0.9999993392130635, 8.200570819346203e-12, -0.0011495970759680303], [8.200571162978469e-12, 1.0000000000000002, 1.4266856541613614e-08], [0.0011495970759680303, -1.4266856541613812e-08, 0.9999993392130634]]","[1.5889675569056104e-08, 0.0012803608448277708, -2.811986145975912e-18]",[9.79211916280302],"[0.9999998526897051, -6.73618762383258e-09, -0.0005427896168115089, 0.0]",[0.5],"[5.9999960352783805, 4.9203424916077216e-11, -0.006897582455808182]","[49.47793354347694, 49.47756856545174, 49.477203575675034, 49.47756855639262]"
775,3.8799999999999395,"[1.5910947341444268, 1.105171134186432e-07, 0.9860753338953908]","[1.0, 0.0, 1.0]","[0.009956427943281854, -1.2356236120264542e-07, 0.015693224454391298]","[0.0, 0.0, 0.0]","[0.9999998384727733, -7.0537569727373605e-09, -0.0005683787712475202, 6.969352992531441e-20]","[[0.9999993465933552, 8.108979122720947e-12, -0.001143159158942264], [8.108979429228494e-12, 1.0, 1.4186959992950115e-08], [0.001143159158942264, -1.418695999295029e-08, 0.9999993465933551]]","[1.5800535447638517e-08, 0.0012731781048253077, -2.811986145975912e-18]",[9.792219884355653],"[0.9999998543348366, -6.698467829648982e-09, -0.0005397502251288502, 0.0]",[0.5],"[5.999996079560131, 4.865387473632569e-11, -0.006858954953653584]","[49.47818594884947, 49.47782302743941, 49.47746009435914, 49.47782301843132]"
