,t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
1418,7.094999999999871,"[0.7419603962989694, 1.1586019931576393e-10, 0.9996228256638837]","[1.0, 0.0, 1.0]","[0.1589731700300789, -1.2953825229074946e-10, 0.0004166778762619683]","[0.0, 0.0, 0.0]","[0.9999672871982458, -7.381433976075995e-12, 0.008088543341100785, 3.0209114236175686e-17]","[[0.9998683410475324, -1.20513314239141e-13, 0.01622653909049878], [-1.203914686550401e-13, 1.0, 1.4845367267538955e-11], [-0.01622653909049878, -1.484536627890781e-11, 0.9998683410475324]]","[1.6504782255318355e-11, -0.010047510152905814, 5.923420962283378e-14]",[9.810813725697203],"[0.9999690911946046, -7.010310286615547e-12, 0.00786235686270669, 0.0]",[0.5],"[-0.8521532772168484, 1.027093382810346e-13, -0.013829319217537354]","[49.52729363608006, 49.524775935130734, 49.52225810616702, 49.52477593512137]"
1419,7.099999999999871,"[0.7427552621491198, 1.1521250805431018e-10, 0.9996249090532651]","[1.0, 0.0, 1.0]","[0.15976669557453735, -1.2881409759915142e-10, 0.00041430207863117245]","[0.0, 0.0, 0.0]","[0.9999674900570831, -7.340172169361228e-12, 0.00806342538488022, 2.995325951655392e-17]","[[0.9998691509332384, -1.1947051352195202e-13, 0.01617655748437198], [-1.193496810179064e-13, 1.0, 1.476238550607481e-11], [-0.01617655748437198, -1.4762384528683893e-11, 0.9998691509332384]]","[1.6412423068353315e-11, -0.010097232232003178, 5.812644507607435e-14]",[9.81080857562014],"[0.9999692971361451, -6.971123274206258e-12, 0.007836120535313313, 0.0]",[0.5],"[-0.836802171698791, 9.998626827903252e-14, -0.013538349913984542]","[49.52727283326211, 49.52476293639006, 49.522252912296, 49.52476293638074]"
1420,7.104999999999871,"[0.7435540956269925, 1.1456843756631443e-10, 0.9996269805636582]","[1.0, 0.0, 1.0]","[0.16055775666777872, -1.2809399112643195e-10, 0.0004119401851051508]","[0.0, 0.0, 0.0]","[0.9999676932841837, -7.29914127078039e-12, 0.008038183122390304, 2.970233352918062e-17]","[[0.999869962342125, -1.184337657711129e-13, 0.016126326486762488], [-1.183139566281617e-13, 1.0, 1.467986756461775e-11], [-0.016126326486762488, -1.467986659851426e-11, 0.999869962342125]]","[1.6320609578209337e-11, -0.010146798923764262, 5.702868497103443e-14]",[9.81080339519018],"[0.9999695033328013, -6.932155330303536e-12, 0.00780976339914797, 0.0]",[0.5],"[-0.8214381380273309, 9.729866452503722e-14, -0.013248502406730329]","[49.527251915043834, 49.52474986103555, 49.522247680599094, 49.52474986102629]"
1421,7.109999999999871,"[0.7443568844103314, 1.1392796761068227e-10, 0.9996290402645837]","[1.0, 0.0, 1.0]","[0.16134634111425875, -1.273779102186647e-10, 0.00040959211901807406]","[0.0, 0.0, 0.0]","[0.9999678968670213, -7.258339915891798e-12, 0.008012816942027204, 2.9456615753677236e-17]","[[0.9998707752241821, -1.1740307108934754e-13, 0.016075846870184977], [-1.1728426559357024e-13, 1.0000000000000002, 1.4597811396500894e-11], [-0.016075846870184977, -1.459781044148971e-11, 0.9998707752241821]]","[1.62294327343566e-11, -0.010196209462170426, 5.5937291328906916e-14]",[9.810798184978635],"[0.999969709771863, -6.893405231592619e-12, 0.007783285859839847, 0.0]",[0.5],"[-0.8060614130035793, 9.46463160222091e-14, -0.01295979456995842]","[49.527230882985506, 49.52473671050913, 49.52224241239982, 49.52473671049993]"
1422,7.1149999999998705,"[0.7451636161159028, 1.1329107805958895e-10, 0.9996310882251788]","[1.0, 0.0, 1.0]","[0.16213243675660444, -1.2666583235573886e-10, 0.0004072578041041753]","[0.0, 0.0, 0.0]","[0.999968100793048, -7.217766512961013e-12, 0.007987327234102498, 2.9205556052505544e-17]","[[0.9998715895293072, -1.1637840943830824e-13, 0.01602511941099876], [-1.1626058675789215e-13, 1.0, 1.4516214272941485e-11], [-0.01602511941099876, -1.4516213328819606e-11, 0.9998715895293072]]","[1.613880158732493e-11, -0.01024546308360942, 5.4858630612604224e-14]",[9.81079294555723],"[0.9999699164406051, -6.854871747929404e-12, 0.007756688324879338, 0.0]",[0.5],"[-0.7906722336276683, 9.202899442311374e-14, -0.012672244207687937]","[49.527209738651415, 49.52472348625377, 49.5222371090198, 49.52472348624462]"
1423,7.11999999999987,"[0.7459742782996858, 1.1265774889781025e-10, 0.9996331245141993]","[1.0, 0.0, 1.0]","[0.16291603147580172, -1.2595773517366702e-10, 0.00040493716449545807]","[0.0, 0.0, 0.0]","[0.9999683050496946, -7.177419697493077e-12, 0.007961714390837165, 2.895643498358323e-17]","[[0.9998724052073107, -1.153597353255699e-13, 0.01597414488939613], [-1.152429168278962e-13, 1.0, 1.4435073010415236e-11], [-0.01597414488939613, -1.4435072077317904e-11, 0.9998724052073107]]","[1.6048670662379232e-11, -0.01029455902686078, 5.378360787510862e-14]",[9.810787677498086],"[0.9999701233262878, -6.816553659649981e-12, 0.007729971203612529, 0.0]",[0.5],"[-0.7752708370951051, 8.944645147435701e-14, -0.012385869052674685]","[49.52718848360609, 49.52471018971344, 49.52223177178236, 49.52471018970434]"
1424,7.12499999999987,"[0.7467888584570648, 1.1202796022194191e-10, 0.9996351492000217]","[1.0, 0.0, 1.0]","[0.16369711319138244, -1.2525359644227883e-10, 0.0004026301247193787]","[0.0, 0.0, 0.0]","[0.9999685096243708, -7.1372982188583924e-12, 0.007935978806355609, 2.8694789414716396e-17]","[[0.9998732222079177, -1.1434704242363916e-13, 0.015922924089390403], [-1.142312203547959e-13, 1.0000000000000002, 1.4354384880150617e-11], [-0.015922924089390403, -1.4354383957979159e-11, 0.9998732222079177]]","[1.5958903535314243e-11, -0.010343496533088874, 5.272768452635025e-14]",[9.810782381373693],"[0.9999703304161585, -6.778449769280977e-12, 0.007703134907235381, 0.0]",[0.5],"[-0.75985746079312, 8.689847010140441e-14, -0.01210068676531658]","[49.52716711941469, 49.52469682233304, 49.522226402012166, 49.524696822323975]"
1425,7.12999999999987,"[0.7476073440230216, 1.1140169223973052e-10, 0.9996371623506454]","[1.0, 0.0, 1.0]","[0.16447566986161075, -1.2455339405406805e-10, 0.0004003366096963857]","[0.0, 0.0, 0.0]","[0.9999687145044671, -7.097401167170371e-12, 0.007910120876679716, 2.8447597568240776e-17]","[[0.9998740404807704, -1.1334028257060972e-13, 0.01587145779880402], [-1.1322550702738964e-13, 1.0000000000000002, 1.4274147380755487e-11], [-0.01587145779880402, -1.4274146469870523e-11, 0.9998740404807704]]","[1.586968210507032e-11, -0.01039227484589952, 5.1676308651100746e-14]",[9.810777057756866],"[0.9999705376974508, -6.74055889056866e-12, 0.007676179848786339, 0.0]",[0.5],"[-0.7444323422970422, 8.438480109962441e-14, -0.011816714932564113]","[49.52714564764598, 49.5246833855583, 49.52222100103177, 49.52468338554929]"
1426,7.13499999999987,"[0.7484297223723297, 1.1077892526946018e-10, 0.9996391640336939]","[1.0, 0.0, 1.0]","[0.165251689483669, -1.238571059907327e-10, 0.0003980565447377172]","[0.0, 0.0, 0.0]","[0.999968919677355, -7.05772717809919e-12, 0.007884140999722756, 2.820192712730411e-17]","[[0.9998748599754328, -1.1233949570035278e-13, 0.01581974680925673], [-1.1222570887006858e-13, 1.0000000000000002, 1.419435869296359e-11], [-0.01581974680925673, -1.419435779286785e-11, 0.9998748599754328]]","[1.578100637164746e-11, -0.010440893211325793, 5.0633118228167195e-14]",[9.810771707220733],"[0.9999707451573878, -6.702879843135686e-12, 0.00764910644314074, 0.0]",[0.5],"[-0.7289957193666442, 8.190526110775191e-14, -0.011533971066834944]","[49.52712406986886, 49.52466988083572, 49.52221557016529, 49.524669880826764]"
1427,7.13999999999987,"[0.7492559808197481, 1.1015963973950651e-10, 0.9996411543164176]","[1.0, 0.0, 1.0]","[0.16602516009384294, -1.231647103677901e-10, 0.00039578985554309174]","[0.0, 0.0, 0.0]","[0.9999691251303879, -7.018274887243385e-12, 0.00785803957528332, 2.7954029528105574e-17]","[[0.9998756806413929, -1.1134463452062344e-13, 0.01576779191615341], [-1.1123183031821419e-13, 1.0, 1.4115016088018648e-11], [-0.01576779191615341, -1.4115015198626767e-11, 0.9998756806413929]]","[1.5692694436105307e-11, -0.010489350877825756, 4.960175123635669e-14]",[9.810766330338707],"[0.9999709527831804, -6.66541143574047e-12, 0.007621915107004755, 0.0]",[0.5],"[-0.7135478299424797, 7.945960070452413e-14, -0.011252472604932827]","[49.52710238765284, 49.52465630961256, 49.52221011073767, 49.52465630960364]"
1428,7.14499999999987,"[0.7500861066202174, 1.0954381618766757e-10, 0.9996431332656953]","[1.0, 0.0, 1.0]","[0.16679606976770625, -1.2247618543457747e-10, 0.00039353646819846995]","[0.0, 0.0, 0.0]","[0.9999693308509016, -6.979043384863875e-12, 0.007831817005039272, 2.7712913809426313e-17]","[[0.9998765024280667, -1.1035566996125338e-13, 0.01571559391867205], [-1.1024385729544903e-13, 1.0000000000000002, 1.403611683717042e-11], [-0.01571559391867205, -1.403611595851494e-11, 0.9998765024280667]]","[1.5604973672119307e-11, -0.010537647096326883, 4.8578569696862146e-14]",[9.810760927684463],"[0.9999711605620295, -6.628152489242821e-12, 0.007594606258908244, 0.0]",[0.5],"[-0.698088912142251, 7.704758478162452e-14, -0.010972236906971836]","[49.52708060257028, 49.52464267333669, 49.52220462407224, 49.52464267332784]"
1429,7.14999999999987,"[0.7509200869690559, 1.0893143526049468e-10, 0.9996451009480363]","[1.0, 0.0, 1.0]","[0.1675644066203047, -1.2179150952963856e-10, 0.00039129630917366547]","[0.0, 0.0, 0.0]","[0.999969536826215, -6.940031192877259e-12, 0.007805473692541581, 2.7474108611445474e-17]","[[0.9998773252847994, -1.0937260544872337e-13, 0.015663153619751666], [-1.0926175719321161e-13, 1.0000000000000002, 1.395765912116842e-11], [-0.015663153619751666, -1.3957658252998543e-11, 0.9998773252847994]]","[1.5517798604954373e-11, -0.010585781120225202, 4.756539259908711e-14]",[9.810755499831885],"[0.9999713684811263, -6.5911018369451814e-12, 0.007567180319198712, 0.0]",[0.5],"[-0.6826192042571405, 7.466900089735713e-14, -0.010693281255304787]","[49.52705871619408, 49.524628973456565, 49.522199111492945, 49.52462897344776]"
1430,7.15499999999987,"[0.7517579090021574, 1.0832247771284649e-10, 0.9996470574295822]","[1.0, 0.0, 1.0]","[0.16833015880633945, -1.2111066113649204e-10, 0.0003890693053201511]","[0.0, 0.0, 0.0]","[0.9999697430436321, -6.9012369468485235e-12, 0.00777901004320816, 2.723867361308315e-17]","[[0.9998781491608701, -1.0839540834616863e-13, 0.015610471826080021], [-1.0828551525951702e-13, 1.0, 1.387963998389878e-11], [-0.015610471826080021, -1.3879639126105053e-11, 0.9998781491608701]]","[1.5431032810405235e-11, -0.010633752205369829, 4.655858196422448e-14]",[9.810750047355063],"[0.9999715765276539, -6.5542583021959345e-12, 0.007539637710035524, 0.0]",[0.5],"[-0.6671389447481408, 7.232361103229994e-14, -0.010415622853456362]","[49.52703673009685, 49.52461521142113, 49.522193574325, 49.52461521141237]"
1431,7.15999999999987,"[0.7525995597961891, 1.0771692440716403e-10, 0.9996490027761088]","[1.0, 0.0, 1.0]","[0.16909331452034987, -1.2043361887247857e-10, 0.00038685538386889156]","[0.0, 0.0, 0.0]","[0.9999699494904413, -6.862659623464392e-12, 0.0077524264643177455, 2.7001317696928594e-17]","[[0.9998789740054954, -1.0742405873909524e-13, 0.015557549348081397], [-1.0731510734128036e-13, 1.0, 1.380205669662651e-11], [-0.015557549348081397, -1.380205584906685e-11, 0.9998789740054954]]","[1.5344721763206984e-11, -0.010681559610122814, 4.556177577108135e-14]",[9.810744570828264],"[0.9999717846887863, -6.517620727039483e-12, 0.007511978855382249, 0.0]",[0.5],"[-0.6516483722424132, 7.001118619043996e-14, -0.010139278825061623]","[49.527014645854706, 49.52460138867977, 49.522188013891075, 49.52460138867106]"
1432,7.1649999999998695,"[0.7534450263687908, 1.0711475631280164e-10, 0.9996509370530281]","[1.0, 0.0, 1.0]","[0.1698538619968957, -1.19760361455301e-10, 0.00038465447242804325]","[0.0, 0.0, 0.0]","[0.9999701561539162, -6.824298085658115e-12, 0.007725723365003611, 2.6765036146992064e-17]","[[0.9998797997678309, -1.0645852917368755e-13, 0.015504386999904352], [-1.0635052714851326e-13, 1.0000000000000002, 1.3724907212743016e-11], [-0.015504386999904352, -1.3724906375440097e-11, 0.9998797997678309]]","[1.525891093809471e-11, -0.010729202595342404, 4.457133604085063e-14]",[9.810739070825893],"[0.9999719929516911, -6.4811879669014396e-12, 0.007484204181000968, 0.0]",[0.5],"[-0.6361477255296091, 6.773149253819711e-14, -0.00986426621280895]","[49.526992465043215, 49.52458750668223, 49.522182431514985, 49.52458750667357]"
1433,7.169999999999869,"[0.7542942956787754, 1.0651595450552514e-10, 0.9996528603253902]","[1.0, 0.0, 1.0]","[0.17061178951073866, -1.190908677141784e-10, 0.0003824664989806804]","[0.0, 0.0, 0.0]","[0.999970363021318, -6.786151082750675e-12, 0.007698901156247355, 2.6522930722060444e-17]","[[0.9998806263969748, -1.0549880681498737e-13, 0.01545098559940924], [-1.0539174986548587e-13, 1.0, 1.3648189258271363e-11], [-0.01545098559940924, -1.3648188431154301e-11, 0.9998806263969748]]","[1.5173691284538588e-11, -0.010776680424383095, 4.359453873114651e-14]",[9.810733547922466],"[0.9999722013035296, -6.444958873876397e-12, 0.007456314114445981, 0.0]",[0.5],"[-0.6206372435581908, 6.548430575785175e-14, -0.009590601977387873]","[49.526970189238284, 49.52457356687854, 49.522176828520884, 49.52457356686993]"
1434,7.174999999999869,"[0.7551473546263291, 1.0592050016695424e-10, 0.9996547726578852]","[1.0, 0.0, 1.0]","[0.17136708537702333, -1.1842511660100043e-10, 0.00038029139188283217]","[0.0, 0.0, 0.0]","[0.9999705700798944, -6.748217136556442e-12, 0.00767196025087265, 2.6284627902626678e-17]","[[0.9998814538419729, -1.0454485712424186e-13, 0.015397345968155824], [-1.0443876854559175e-13, 1.0000000000000002, 1.3571900331866249e-11], [-0.015397345968155824, -1.357189951507656e-11, 0.9998814538419729]]","[1.508888090359826e-11, -0.010823992363139323, 4.2624107884354794e-14]",[9.8107280026926],"[0.999972409731457, -6.408932302668405e-12, 0.007428309085056482, 0.0]",[0.5],"[-0.6051171654317814, 6.326938794635357e-14, -0.009318302996442481]","[49.526947820018236, 49.524559570719, 49.52217120623092, 49.52455957071044]"
1435,7.179999999999869,"[0.7560041900532142, 1.0532837458394924e-10, 0.9996566741148446]","[1.0, 0.0, 1.0]","[0.1721197379514575, -1.1776308721263486e-10, 0.0003781290798610049]","[0.0, 0.0, 0.0]","[0.9999707773168817, -6.7104952237645745e-12, 0.007644901063538916, 2.6045152114592924e-17]","[[0.9998822820518181, -1.0359667498053361e-13, 0.015343468931390828], [-1.0349153956314111e-13, 1.0, 1.3496037477439758e-11], [-0.015343468931390828, -1.3496036670821275e-11, 0.9998822820518181]]","[1.5004479795273733e-11, -0.010871137680034972, 4.1664590973984354e-14]",[9.81072243571095],"[0.999972618222624, -6.373107116559918e-12, 0.007400189523950604, 0.0]",[0.5],"[-0.5895877304054735, 6.10865194590586e-14, -0.009047386063529422]","[49.526925358961016, 49.524545519653984, 49.522165565967924, 49.524545519645464]"
1436,7.184999999999869,"[0.7568647887429715, 1.0473955914788607e-10, 0.999658564760244]","[1.0, 0.0, 1.0]","[0.1728697356304918, -1.1710475874631423e-10, 0.0003759794920102722]","[0.0, 0.0, 0.0]","[0.999970984719505, -6.672984320977796e-12, 0.007617724010734999, 2.5810970497236693e-17]","[[0.9998831109754575, -1.0265423292807198e-13, 0.015289355318035335], [-1.0255005536405052e-13, 1.0, 1.3420598648403393e-11], [-0.015289355318035335, -1.3420597851952948e-11, 0.9998831109754575]]","[1.492057890903518e-11, -0.010918115646046327, 4.071325951592987e-14]",[9.810716847552229],"[0.9999728267641771, -6.337482199093605e-12, 0.0073719558640184925, 0.0]",[0.5],"[-0.5740491778821608, 5.893546692772371e-14, -0.008777867887081311]","[49.52690280764581, 49.52453141513401, 49.522159909053656, 49.52453141512554]"
1437,7.189999999999869,"[0.7577291374211239, 1.0415403535415449e-10, 0.999660444657704]","[1.0, 0.0, 1.0]","[0.17361706685149889, -1.164501104996365e-10, 0.00037384255779199243]","[0.0, 0.0, 0.0]","[0.9999711922749785, -6.635683177484808e-12, 0.007590429510772793, 2.5580071789085517e-17]","[[0.9998839405617926, -1.0171752621351086e-13, 0.015235005960672187], [-1.016142853271721e-13, 1.0, 1.3345581798173666e-11], [-0.015235005960672187, -1.3345581011690268e-11, 0.9998839405617926]]","[1.483726919435278e-11, -0.010964925534687937, 3.977193249959489e-14]",[9.810711238791132],"[0.9999730353432599, -6.302056431704069e-12, 0.007343608539916343, 0.0]",[0.5],"[-0.5585017474088407, 5.68160101665715e-14, -0.00850976508937507]","[49.526880167651115, 49.52451725860957, 49.52215423681059, 49.52451725860116]"
1438,7.194999999999869,"[0.7585972227553814, 1.0357178480165631e-10, 0.999662313870493]","[1.0, 0.0, 1.0]","[0.17436172009295173, -1.1579912189287267e-10, 0.00037171820703167717]","[0.0, 0.0, 0.0]","[0.9999713999705078, -6.598590315173313e-12, 0.007563017983780914, 2.5353353583326838e-17]","[[0.9998847707596842, -1.0078652949880934e-13, 0.015180421695533304], [-1.006842121592677e-13, 1.0000000000000002, 1.3270984425424467e-11], [-0.015180421695533304, -1.3270983648769539e-11, 0.9998847707596842]]","[1.4754277802816002e-11, -0.011011566622063502, 3.883697194617232e-14]",[9.81070561000234],"[0.9999732439470133, -6.266828693973816e-12, 0.007315147988058752, 0.0]",[0.5],"[-0.5429456786729543, 5.472791691611308e-14, -0.008243094205506122]","[49.526857440557905, 49.524503051531134, 49.52214855055857, 49.52450305152276]"
1439,7.199999999999869,"[0.7594690313558462, 1.0299278919219194e-10, 0.9996641724615282]","[1.0, 0.0, 1.0]","[0.1751036838746015, -1.1515177249127438e-10, 0.00036960636991690394]","[0.0, 0.0, 0.0]","[0.9999716077932889, -6.561704938102114e-12, 0.007535489851698228, 2.5127877859970957e-17]","[[0.9998856015179542, -9.986121969947001e-14, 0.015125603362487056], [-9.975980918556335e-14, 1.0000000000000002, 1.3196803574087123e-11], [-0.015125603362487056, -1.3196802807095645e-11, 0.9998856015179542]]","[1.46717866333652e-11, -0.011058038186859413, 3.791019684506571e-14]",[9.810699961760477],"[0.9999734525625764, -6.231797875258243e-12, 0.0072865746466125635, 0.0]",[0.5],"[-0.5273812114986878, 5.2670956504315106e-14, -0.007977871682367467]","[49.52683462794673, 49.52448879534899, 49.52214285161764, 49.52448879534066]"
1440,7.204999999999869,"[0.7603445497752193, 1.0241703032973557e-10, 0.9996660204933777]","[1.0, 0.0, 1.0]","[0.17584294675765472, -1.1450804193815359e-10, 0.0003675069769951756]","[0.0, 0.0, 0.0]","[0.9999718157305103, -6.525025795561897e-12, 0.007507845538267404, 2.4901890313836318e-17]","[[0.99988643278539, -9.89415762706614e-14, 0.015070551805025378], [-9.884106761296513e-14, 1.0000000000000002, 1.3123037652340006e-11], [-0.015070551805025378, -1.3123036894936531e-11, 0.99988643278539]]","[1.458979568600037e-11, -0.01110433951033061, 3.699433568038037e-14]",[9.810694294640086],"[0.9999736611770881, -6.196962886367499e-12, 0.007257888955490716, 0.0]",[0.5],"[-0.5118085858432747, 5.064489983239988e-14, -0.007714113877634116]","[49.526811731397196, 49.524474491513246, 49.52213714130834, 49.52447449150497]"
1441,7.2099999999998685,"[0.7612237645090075, 1.018444901200448e-10, 0.9996678580282627]","[1.0, 0.0, 1.0]","[0.17657949734494968, -1.1386790999949706e-10, 0.00036541995917185996]","[0.0, 0.0, 0.0]","[0.9999720237693532, -6.488551636792787e-12, 0.007480085469028501, 2.4680546114994784e-17]","[[0.9998872645107472, -9.80275739895227e-14, 0.015015267870250933], [-9.792796923563371e-14, 1.0000000000000002, 1.3049684158871987e-11], [-0.015015267870250933, -1.3049683411033802e-11, 0.9998872645107472]]","[1.4508259485986425e-11, -0.011150469876357384, 3.608575047330921e-14]",[9.810688609215607],"[0.9999738697776865, -6.162322625829136e-12, 0.007229091356344412, 0.0]",[0.5],"[-0.4962280417933251, 4.864951560951529e-14, -0.007451837058753502]","[49.526788752491534, 49.52446014147376, 49.52213142094809, 49.524460141465525]"
1442,7.214999999999868,"[0.7621066619957323, 1.0127515057004731e-10, 0.9996696851280586]","[1.0, 0.0, 1.0]","[0.17731332428113245, -1.1323135656396696e-10, 0.00036334524770811124]","[0.0, 0.0, 0.0]","[0.9999722318969927, -6.452281324787639e-12, 0.007452210071312414, 2.4460844943631534e-17]","[[0.9998880966427522, -9.711920133812235e-14, 0.014959752408864328], [-9.702048191553698e-14, 1.0000000000000002, 1.2976740592376457e-11], [-0.014959752408864328, -1.297673985392608e-11, 0.9998880966427522]]","[1.442713255858828e-11, -0.011196428571433908, 3.518444122385224e-14]",[9.810682906061334],"[0.9999740783515111, -6.127876002825246e-12, 0.007200182292556974, 0.0]",[0.5],"[-0.48063981956112134, 4.668457956826073e-14, -0.007191057401941039]","[49.526765692811026, 49.52444574668001, 49.52212569185453, 49.524445746671816]"
1443,7.219999999999868,"[0.7629932286171379, 1.0070899378722748e-10, 0.9996715018542972]","[1.0, 0.0, 1.0]","[0.17804441625283204, -1.1259836163174798e-10, 0.00036128277421876526]","[0.0, 0.0, 0.0]","[0.9999724401005979, -6.416213836223571e-12, 0.007424219774234346, 2.424071653707276e-17]","[[0.9998889291301062, -9.621643207447165e-14, 0.014904006275151047], [-9.611859141162217e-14, 1.0000000000000002, 1.2904204678925072e-11], [-0.014904006275151047, -1.2904203949775654e-11, 0.9998889291301062]]","[1.4346460378541022e-11, -0.011242214884659835, 3.429131742671123e-14]",[9.810677185751402],"[0.9999742868857023, -6.0936219375052595e-12, 0.007171162209237492, 0.0]",[0.5],"[-0.4650441594809115, 4.474986018822361e-14, -0.006931790991181162]","[49.52674255393613, 49.52443130858107, 49.522119955345296, 49.52443130857293]"
1444,7.224999999999868,"[0.7638834506984021, 1.0014600197906874e-10, 0.9996733082681682]","[1.0, 0.0, 1.0]","[0.17877276198883502, -1.1196890530339441e-10, 0.0003592324706703232]","[0.0, 0.0, 0.0]","[0.9999726483673331, -6.380348034077753e-12, 0.0073961150086873, 2.4019597081515402e-17]","[[0.9998897619214878, -9.531924337414482e-14, 0.01484803032696846], [-9.522228318028336e-14, 1.0, 1.2832074371968219e-11], [-0.01484803032696846, -1.283207365209459e-11, 0.9998897619214878]]","[1.4266379370049915e-11, -0.011287828107792221, 3.3408198071289716e-14]",[9.810671448859749],"[0.9999744953674032, -6.059559355614311e-12, 0.0071420315532130145, 0.0]",[0.5],"[-0.4494413020052319, 4.2845128012814965e-14, -0.006674053817234572]","[49.52671933744944, 49.52441682862553, 49.52211421273495, 49.52441682861745]"
1445,7.229999999999868,"[0.7647773145083463, 9.958615745255177e-11, 0.9996751044305217]","[1.0, 0.0, 1.0]","[0.17949835026025934, -1.1134296779098418e-10, 0.0003571942693788644]","[0.0, 0.0, 0.0]","[0.9999728566843592, -6.3446824402432635e-12, 0.00736789620733545, 2.3799031073625963e-17]","[[0.9998905949655565, -9.442761359119462e-14, 0.014791825425732845], [-9.433153783076933e-14, 1.0, 1.2760347397587484e-11], [-0.014791825425732845, -1.2760346686980673e-11, 0.9998905949655565]]","[1.418657120996934e-11, -0.011333267535239576, 3.2531445178780613e-14]",[9.810665695960088],"[0.9999747037837603, -6.02568718309312e-12, 0.007112790773022175, 0.0]",[0.5],"[-0.4338314877011957, 4.097015442549768e-14, -0.00641786177665078]","[49.52669604493267, 49.524402308261436, 49.52210846533774, 49.52440230825338]"
1446,7.234999999999868,"[0.7656748062596476, 9.902944261359685e-11, 0.9996768904018686]","[1.0, 0.0, 1.0]","[0.1802211698807278, -1.107205294515797e-10, 0.0003551681030080656]","[0.0, 0.0, 0.0]","[0.999973065038833, -6.30921637246729e-12, 0.00733956380460751, 2.3577434753867557e-17]","[[0.9998914282109559, -9.354152014661036e-14, 0.01473539243640617], [-9.34463266062543e-14, 1.0, 1.2689020799747877e-11], [-0.01473539243640617, -1.2689020098352713e-11, 0.9998914282109559]]","[1.4107263271974742e-11, -0.011378532464042938, 3.166651571739456e-14]",[9.810659927625887],"[0.9999749121219234, -5.992004352018447e-12, 0.007083440318909045, 0.0]",[0.5],"[-0.4182149572467793, 3.9124710688748706e-14, -0.00616323067078634]","[49.52667267796596, 49.52438774893614, 49.52210271446828, 49.524387748928135]"
1447,7.239999999999868,"[0.7665759121090512, 9.847583996633895e-11, 0.9996786662423837]","[1.0, 0.0, 1.0]","[0.1809412097065405, -1.101015707091543e-10, 0.00035315390456718503]","[0.0, 0.0, 0.0]","[0.9999732734179095, -6.273948579978682e-12, 0.007311118236690174, 2.336275275631247e-17]","[[0.9998922616063162, -9.266094584498919e-14, 0.0146787322274829], [-9.256663864620289e-14, 1.0, 1.2618093214034779e-11], [-0.0146787322274829, -1.2618092521842433e-11, 0.9998922616063162]]","[1.4028455556066117e-11, -0.011423622193938046, 3.080977170832446e-14]",[9.810654144430332],"[0.9999751203690473, -5.958509817940954e-12, 0.007053980642814932, 0.0]",[0.5],"[-0.40259195142713805, 3.730857057428287e-14, -0.005910176204829459]","[49.5266492381319, 49.52437315209637, 49.52209696143733, 49.524373152088415]"
1448,7.244999999999868,"[0.7674806181575838, 9.792533211279318e-11, 0.9996804320119065]","[1.0, 0.0, 1.0]","[0.18165845863684688, -1.0948607211036004e-10, 0.000351151607409046]","[0.0, 0.0, 0.0]","[0.9999734818087419, -6.238877812073986e-12, 0.00728255994152137, 2.3153925901244298e-17]","[[0.9998930951002584, -9.178588401497667e-14, 0.014621845670976895], [-9.169243550157755e-14, 1.0, 1.2547562139169551e-11], [-0.014621845670976895, -1.2547561455938159e-11, 0.9998930951002584]]","[1.395005711277329e-11, -0.011468536027343417, 2.9958484667465e-14]",[9.810648346946305],"[0.9999753285122925, -5.925202520463449e-12, 0.0070244121983721415, 0.0]",[0.5],"[-0.38696271113088826, 3.5521511945653853e-14, -0.00565871398683009]","[49.52662572701169, 49.524358519188056, 49.52209120755547, 49.52435851918014]"
1449,7.249999999999868,"[0.7683889104507681, 9.737790175224138e-11, 0.9996821877699436]","[1.0, 0.0, 1.0]","[0.182372905613817, -1.0887401432452818e-10, 0.0003491611452280475]","[0.0, 0.0, 0.0]","[0.9999736901984824, -6.204003045467767e-12, 0.007253889358783575, 2.294482106477534e-17]","[[0.9998939286413965, -9.091630989231502e-14, 0.014564733642407984], [-9.082369664471099e-14, 1.0000000000000002, 1.2477425073877567e-11], [-0.014564733642407984, -1.2477424399398153e-11, 0.9998939286413965]]","[1.3871976992626084e-11, -0.01151327326934571, 2.9114473584219725e-14]",[9.810642535746343],"[0.9999755365388254, -5.892081411834034e-12, 0.0069947354408975695, 0.0]",[0.5],"[-0.3713274773463871, 3.376330532162212e-14, -0.005408859526735909]","[49.52660214618495, 49.52434385165624, 49.522085454133176, 49.52434385164836]"
1450,7.2549999999998676,"[0.7693007749788372, 9.683353168061874e-11, 0.9996839335756696]","[1.0, 0.0, 1.0]","[0.1830845396228122, -1.0826537812136283e-10, 0.0003471824520582013]","[0.0, 0.0, 0.0]","[0.9999738985742835, -6.1693234842097e-12, 0.00722510692989715, 2.273558036140973e-17]","[[0.9998947621783411, -9.005219178154124e-14, 0.014507397020788633], [-8.99604149119769e-14, 1.0, 1.2407679971636441e-11], [-0.014507397020788633, -1.2407679305879666e-11, 0.9998947621783411]]","[1.379448804403503e-11, -0.011557833227758793, 2.8279557447992178e-14]",[9.810636711402626],"[0.9999757444358199, -5.859145457258908e-12, 0.006964950827384556, 0.0]",[0.5],"[-0.3556864911580419, 3.2033719274703565e-14, -0.005160628235434828]","[49.52657849723336, 49.52432915094508, 49.52207970247702, 49.524329150937255]"
