,t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
1515,7.579999999999861,"[1.3999063505596032, 5.749799454012087e-10, 0.9997845543170341]","[1.0, 0.0, 1.0]","[0.00010470527709004422, -6.428595224341918e-10, 0.00024281086099968918]","[0.0, 0.0, 0.0]","[0.9999999999821984, -3.663468570467646e-11, -5.966847803138435e-06, 6.054686353945994e-20]","[[0.9999999999279907, 4.4200701199417056e-16, -1.2000785165800983e-05], [4.422262160261969e-16, 1.0000000000000002, 7.368128133052082e-11], [1.2000785165800983e-05, -7.368128133052213e-11, 0.9999999999279907]]","[8.192155280771348e-11, 1.3342897997743604e-05, 2.298566015805694e-18]",[9.809724798058854],"[0.9999999999839436, -3.479260451383341e-11, -5.666820133071098e-06, 0.0]",[0.5],"[3.999999999711963, 1.7680280479766822e-15, -4.800314066320393e-05]","[49.522031204146565, 49.52202741727176, 49.52202363035017, 49.52202741722527]"
1516,7.5849999999998605,"[1.3999068740859886, 5.717656477890378e-10, 0.999785768371339]","[1.0, 0.0, 1.0]","[0.00010411994564891497, -6.392657600178692e-10, 0.00024144260170966923]","[0.0, 0.0, 0.0]","[0.999999999982397, -3.642988182266084e-11, -5.933490558144667e-06, 6.629468573762324e-20]","[[0.9999999999287934, 4.3706609410415475e-16, -1.193369560606443e-05], [4.373082815583083e-16, 1.0, 7.326937140804787e-11], [1.193369560606443e-05, -7.326937140804932e-11, 0.9999999999287934]]","[8.146348580116555e-11, 1.3268303441689751e-05, 2.298566015805694e-18]",[9.809726348840515],"[0.9999999999841226, -3.459809918248588e-11, -5.635140217103076e-06, 0.0]",[0.5],"[3.9999999997151736, 1.748264376416619e-15, -4.773478242425772e-05]","[49.52203509734741, 49.5220313316449, 49.52202756589585, 49.52203133159865]"
1517,7.58999999999986,"[1.3999073946857168, 5.685693189889484e-10, 0.9997869755843476]","[1.0, 0.0, 1.0]","[0.00010353788637073996, -6.356920877401587e-10, 0.00024008205267327597]","[0.0, 0.0, 0.0]","[0.9999999999825931, -3.622622310816152e-11, -5.900319799541022e-06, 7.204134444405175e-20]","[[0.9999999999295877, 4.3218013028669535e-16, -1.1866981116080439e-05], [4.3244530902964115e-16, 1.0000000000000002, 7.285976364403833e-11], [1.1866981116080439e-05, -7.285976364403991e-11, 0.9999999999295877]]","[8.100801085451767e-11, 1.3194125937660102e-05, -1.3394127912860195e-18]",[9.809727890883448],"[0.9999999999842997, -3.440468124126407e-11, -5.603637409708239e-06, 0.0]",[0.5],"[3.9999999997183506, 1.7287205211467814e-15, -4.7467924464321756e-05]","[49.52203896860853, 49.522035223960046, 49.52203147926528, 49.52203522391406]"
1518,7.59499999999986,"[1.3999079123751486, 5.653908585502476e-10, 0.999788175994611]","[1.0, 0.0, 1.0]","[0.00010295908096325039, -6.321383932726895e-10, 0.00023872917044252638]","[0.0, 0.0, 0.0]","[0.9999999999827873, -3.602370308102872e-11, -5.867334484697443e-06, 6.869236354461728e-20]","[[0.9999999999303725, 4.273485202464663e-16, -1.1800639598876633e-05], [4.2763668562423746e-16, 1.0, 7.245244621506102e-11], [1.1800639598876633e-05, -7.245244621506273e-11, 0.9999999999303725]]","[8.055512796776983e-11, 1.3120363151209131e-05, -2.248907493058948e-18]",[9.809729424236878],"[0.9999999999844748, -3.4212344627160605e-11, -5.572310720765668e-06, 0.0]",[0.5],"[3.99999999972149, 1.7093940809858651e-15, -4.720255839550653e-05]","[49.52204281805378, 49.52203909434146, 49.52203537058313, 49.522039094295735]"
1519,7.59999999999986,"[1.3999084271705533, 5.622301665838842e-10, 0.9997893696404632]","[1.0, 0.0, 1.0]","[0.00010238351123643652, -6.28604564922653e-10, 0.000237383911814406]","[0.0, 0.0, 0.0]","[0.9999999999829791, -3.58223152611127e-11, -5.834533576819981e-06, 6.3069629237275e-20]","[[0.9999999999311491, 4.225888459805558e-16, -1.1734668969192902e-05], [4.228636154347296e-16, 1.0000000000000002, 7.204740616081651e-11], [1.1734668969192902e-05, -7.204740616081812e-11, 0.9999999999311491]]","[8.010479166618697e-11, 1.3047012764580541e-05, -3.1584021948318763e-18]",[9.809730948949785],"[0.9999999999846478, -3.402108328495918e-11, -5.541159165589213e-06, 0.0]",[0.5],"[3.9999999997245963, 1.6903553839222233e-15, -4.6938675876771607e-05]","[49.522046645805936, 49.52204294291278, 49.52203923997388, 49.522042942867316]"
1520,7.60499999999986,"[1.3999089390881094, 5.590871437592709e-10, 0.9997905565600222]","[1.0, 0.0, 1.0]","[0.0001018111591019755, -6.250904916328034e-10, 0.00023604623382926117]","[0.0, 0.0, 0.0]","[0.9999999999831689, -3.5622053281950585e-11, -5.801916044909082e-06, 5.517335418025855e-20]","[[0.9999999999319166, 4.178868631223135e-16, -1.1669067153441346e-05], [4.1813914163925827e-16, 1.0000000000000002, 7.164463052100524e-11], [1.1669067153441346e-05, -7.164463052100671e-11, 0.9999999999319166]]","[7.965691100029889e-11, 1.2974072468658232e-05, -2.2489074930589487e-18]",[9.80973246507085],"[0.9999999999848189, -3.3830891197134716e-11, -5.510181765108559e-06, 0.0]",[0.5],"[3.9999999997276663, 1.671547452489254e-15, -4.6676268613765384e-05]","[49.52205045198747, 49.5220467697969, 49.522043087560846, 49.52204676975168]"
1521,7.60999999999986,"[1.399909448143905, 5.559616913011069e-10, 0.9997917367911914]","[1.0, 0.0, 1.0]","[0.00010124200657266309, -6.215960629703078e-10, 0.00023471609376953797]","[0.0, 0.0, 0.0]","[0.9999999999833566, -3.5422911004453145e-11, -5.76948086373798e-06, 4.9550108592948686e-20]","[[0.9999999999326756, 4.13241978269952e-16, -1.1603832089622858e-05], [4.134626716866693e-16, 1.0, 7.124410656270141e-11], [1.1603832089622858e-05, -7.12441065627027e-11, 0.9999999999326756]]","[7.921162239431087e-11, 1.290153997442594e-05, -4.299180895130919e-19]",[9.809733972648491],"[0.9999999999849882, -3.364176238547354e-11, -5.479377545552303e-06, 0.0]",[0.5],"[3.9999999997307025, 1.652967913079808e-15, -4.6415328358491434e-05]","[49.52205423671956, 49.52205057511602, 49.52204691346726, 49.52205057507106]"
1522,7.61499999999986,"[1.3999099543539377, 5.528537109862554e-10, 0.9997929103716602]","[1.0, 0.0, 1.0]","[0.00010067603576184768, -6.181211691044421e-10, 0.00023339344915844097]","[0.0, 0.0, 0.0]","[0.9999999999835423, -3.5224881948470644e-11, -5.73722701380245e-06, 4.847490650701043e-20]","[[0.9999999999334264, 4.086445141389876e-16, -1.1538961727283912e-05], [4.088427145733561e-16, 1.0000000000000002, 7.084582200772661e-11], [1.1538961727283912e-05, -7.084582200772775e-11, 0.9999999999334264]]","[7.876883489875271e-11, 1.282941299545946e-05, -4.299180895130919e-19]",[9.809735471730853],"[0.9999999999851557, -3.3453690907009244e-11, -5.448745538855361e-06, 0.0]",[0.5],"[3.9999999997337055, 1.6345780565559504e-15, -4.615584690913565e-05]","[49.52205800012362, 49.52205435899168, 49.52205071781477, 49.522054358946974]"
1523,7.61999999999986,"[1.3999104577341166, 5.497631051407331e-10, 0.999794077338906]","[1.0, 0.0, 1.0]","[0.00010011322888286913, -6.146657008400502e-10, 0.00023207825775853886]","[0.0, 0.0, 0.0]","[0.9999999999837256, -3.502795986122697e-11, -5.705153481314326e-06, 4.740043426733201e-20]","[[0.9999999999341688, 4.040893387325237e-16, -1.1474454027416057e-05], [4.0428323835854853e-16, 1.0000000000000002, 7.044976389578128e-11], [1.1474454027416057e-05, -7.04497638957824e-11, 0.9999999999341688]]","[7.832845756415426e-11, 1.2757689271346134e-05, 4.79576612259837e-19]",[9.809736962365807],"[0.9999999999853211, -3.326667084424608e-11, -5.4182847820251555e-06, 0.0]",[0.5],"[3.999999999736675, 1.6163573549300949e-15, -4.589781610966423e-05]","[49.522061742319174, 49.522058121544724, 49.522054500725545, 49.52205812150026]"
1524,7.62499999999986,"[1.399910958300261, 5.466897766365329e-10, 0.9997952377301949]","[1.0, 0.0, 1.0]","[9.955356824849825e-05, -6.1122954959524e-10, 0.00023077047757032556]","[0.0, 0.0, 0.0]","[0.9999999999839071, -3.483213871731977e-11, -5.673259258136477e-06, 4.8599487396456566e-20]","[[0.9999999999349026, 3.99584973422702e-16, -1.1410306962442958e-05], [3.997745751597683e-16, 1.0000000000000002, 7.00559197213133e-11], [1.1410306962442958e-05, -7.005591972131438e-11, 0.9999999999349026]]","[7.789049039051551e-11, 1.2686366543583243e-05, 3.2080607175786228e-18]",[9.809738444600946],"[0.9999999999854848, -3.3080696323747026e-11, -5.387994317730111e-06, 0.0]",[0.5],"[3.9999999997396105, 1.598339893690808e-15, -4.564122784977183e-05]","[49.52206546342625, 49.522061862895264, 49.52205826231981, 49.52206186285105]"
1525,7.62999999999986,"[1.399911456068102, 5.436336288885568e-10, 0.9997963915825827]","[1.0, 0.0, 1.0]","[9.899703627038272e-05, -6.078126073790805e-10, 0.00022947006683103]","[0.0, 0.0, 0.0]","[0.9999999999840866, -3.463741249134665e-11, -5.6415433417780265e-06, 5.661880535009005e-20]","[[0.9999999999356283, 3.9512630794266545e-16, -1.1346518516090356e-05], [3.9532070589224813e-16, 1.0, 6.966427743351788e-11], [1.1346518516090356e-05, -6.966427743351899e-11, 0.9999999999356283]]","[7.745506980204171e-11, 1.2615442571812489e-05, 3.208060717578622e-18]",[9.80973991848361],"[0.9999999999856466, -3.2895761506385146e-11, -5.3578731938469114e-06, 0.0]",[0.5],"[3.999999999742513, 1.5805052317706618e-15, -4.5386074064361424e-05]","[49.522069163563444, 49.52206558316282, 49.52206200271797, 49.52206558311886]"
1526,7.6349999999998595,"[1.3999119510532834, 5.405945658516614e-10, 0.9997975389329169]","[1.0, 0.0, 1.0]","[9.844361545849339e-05, -6.044147667916031e-10, 0.00022817698401323962]","[0.0, 0.0, 0.0]","[0.9999999999842639, -3.444377481684465e-11, -5.610004735348994e-06, 6.463857016365027e-20]","[[0.9999999999363463, 3.907036900232531e-16, -1.12830866833765e-05], [3.909301652446498e-16, 1.0000000000000002, 6.927482498159027e-11], [1.12830866833765e-05, -6.927482498159153e-11, 0.9999999999363463]]","[7.70221503239978e-11, 1.254491512572549e-05, 4.795766122598369e-19]",[9.80974138406087],"[0.9999999999858067, -3.271186057753869e-11, -5.327920463641572e-06, 0.0]",[0.5],"[3.999999999745385, 1.5628147600930124e-15, -4.5132346733506e-05]","[49.52207284284905, 49.5220692824662, 49.522065722039365, 49.522069282422486]"
1527,7.639999999999859,"[1.3999124432713606, 5.375724920177034e-10, 0.999798679817837]","[1.0, 0.0, 1.0]","[9.789328842057511e-05, -6.0103592105726e-10, 0.00022689118782348794]","[0.0, 0.0, 0.0]","[0.9999999999844394, -3.425121944103768e-11, -5.578642447535171e-06, 6.583850258796255e-20]","[[0.9999999999370557, 3.8633020251126057e-16, -1.122000947052143e-05], [3.865887567919111e-16, 1.0, 6.888754963260455e-11], [1.122000947052143e-05, -6.8887549632606e-11, 0.9999999999370557]]","[7.659145910797323e-11, 1.247478198697372e-05, -1.33941279128602e-18]",[9.809742841379515],"[0.9999999999859649, -3.252898774859739e-11, -5.2981351856788615e-06, 0.0]",[0.5],"[3.9999999997482227, 1.5453208100450423e-15, -4.488003788208572e-05]","[49.52207650140059, 49.52207296092352, 49.52206942040271, 49.52207296088004]"
1528,7.644999999999859,"[1.3999129327378026, 5.345673124124171e-10, 0.9997998142737761]","[1.0, 0.0, 1.0]","[9.734603786159991e-05, -5.976759640137733e-10, 0.00022561263720103798]","[0.0, 0.0, 0.0]","[0.999999999984613, -3.40597407932707e-11, -5.54745549256822e-06, 6.248964456843159e-20]","[[0.9999999999377577, 3.820189363020555e-16, -1.115728489489673e-05], [3.8228229031240327e-16, 1.0000000000000002, 6.850243888100869e-11], [1.115728489489673e-05, -6.850243888101016e-11, 0.9999999999377577]]","[7.616331447711363e-11, 1.240504095585329e-05, 4.795766122598369e-19]",[9.809744290486094],"[0.9999999999861214, -3.234713727552244e-11, -5.268516423641203e-06, 0.0]",[0.5],"[3.9999999997510307, 1.528075745208222e-15, -4.462913957958692e-05]","[49.522080139334605, 49.52207661865225, 49.52207309792642, 49.52207661860902]"
1529,7.649999999999859,"[1.3999134194679919, 5.315789325923482e-10, 0.999800942336962]","[1.0, 0.0, 1.0]","[9.680184658322327e-05, -5.943347900452219e-10, 0.0002243412913165498]","[0.0, 0.0, 0.0]","[0.9999999999847844, -3.3869332507080835e-11, -5.516442890179061e-06, 6.368888045404906e-20]","[[0.9999999999384517, 3.7776481298902387e-16, -1.1094910984965722e-05], [3.7801477156729374e-16, 1.0000000000000002, 6.811948158549255e-11], [1.1094910984965722e-05, -6.811948158549394e-11, 0.9999999999384517]]","[7.573748905774355e-11, 1.2335689831568922e-05, 1.3890713140327652e-18]",[9.809745731426878],"[0.9999999999862761, -3.2166303454753685e-11, -5.239063246781348e-06, 0.0]",[0.5],"[3.9999999997538067, 1.5110592519560955e-15, -4.437964393986289e-05]","[49.522083756767955, 49.522080255769225, 49.52207675472726, 49.52208025572623]"
1530,7.654999999999859,"[1.3999139034772248, 5.286072586421221e-10, 0.9998020640434186]","[1.0, 0.0, 1.0]","[9.62606974832448e-05, -5.910122941601093e-10, 0.00022307710957071282]","[0.0, 0.0, 0.0]","[0.999999999984954, -3.367998878443936e-11, -5.485603665600605e-06, 6.716143979652821e-20]","[[0.9999999999391379, 3.735490992466872e-16, -1.1032885780190253e-05], [3.738038547684995e-16, 1.0000000000000002, 6.77386650131303e-11], [1.1032885780190253e-05, -6.77386650131317e-11, 0.9999999999391379]]","[7.531411927406824e-11, 1.2266726439427835e-05, 4.795766122598363e-19]",[9.809747164247877],"[0.9999999999864292, -3.198648059066723e-11, -5.209774729198038e-06, 0.0]",[0.5],"[3.9999999997565516, 1.4941963969867487e-15, -4.413154312076101e-05]","[49.522087353815465, 49.52208387239057, 49.522080390922675, 49.52208387234782]"
1531,7.659999999999859,"[1.3999143847807123, 5.256521971713216e-10, 0.9998031794289665]","[1.0, 0.0, 1.0]","[9.57225735550688e-05, -5.877083719356039e-10, 0.00022182005159306452]","[0.0, 0.0, 0.0]","[0.9999999999851218, -3.3491703486257024e-11, -5.454936849502495e-06, 6.836088097614644e-20]","[[0.9999999999398165, 3.693758169870248e-16, -1.0971207331036141e-05], [3.6964446274620685e-16, 1.0000000000000002, 6.735997756786451e-11], [1.0971207331036141e-05, -6.735997756786599e-11, 0.9999999999398165]]","[7.489306870188246e-11, 1.2198148609102823e-05, 4.795766122598357e-19]",[9.809748588994855],"[0.9999999999865805, -3.180766303675849e-11, -5.180649950379202e-06, 0.0]",[0.5],"[3.999999999759266, 1.4775032679480993e-15, -4.3884829324144564e-05]","[49.522090930592434, 49.5220874686318, 49.52208400662842, 49.52208746858929]"
1532,7.664999999999859,"[1.39991486339358, 5.227136553116436e-10, 0.9998042885292244]","[1.0, 0.0, 1.0]","[9.518745788717103e-05, -5.844229195509962e-10, 0.00022057007724056045]","[0.0, 0.0, 0.0]","[0.9999999999852879, -3.33044708145051e-11, -5.4244414779801904e-06, 6.956028234890406e-20]","[[0.9999999999404875, 3.652535332376391e-16, -1.0909873698842673e-05], [3.655269767615396e-16, 1.0000000000000002, 6.698340697151673e-11], [1.0909873698842673e-05, -6.698340697151823e-11, 0.9999999999404875]]","[7.447429186645112e-11, 1.2129954184864068e-05, 1.389071314032764e-18]",[9.809750005713303],"[0.9999999999867301, -3.162984516881276e-11, -5.1516879948850686e-06, 0.0]",[0.5],"[3.99999999976195, 1.4610141329505564e-15, -4.363949479537069e-05]","[49.52209448721295, 49.52209104460775, 49.52208760196004, 49.52209104456547]"
1533,7.669999999999859,"[1.3999153393308694, 5.197915407138886e-10, 0.9998053913796107]","[1.0, 0.0, 1.0]","[9.465533366256677e-05, -5.811558337542438e-10, 0.00021932714659641075]","[0.0, 0.0, 0.0]","[0.9999999999854517, -3.3118285084841715e-11, -5.394116592518473e-06, 7.303229241516182e-20]","[[0.9999999999411512, 3.611771852120686e-16, -1.0848882955800771e-05], [3.6145542634146013e-16, 1.0000000000000002, 6.660894162802949e-11], [1.0848882955800771e-05, -6.660894162803099e-11, 0.9999999999411512]]","[7.405806161618474e-11, 1.2062141025397246e-05, -4.299180895130927e-19]",[9.809751414448463],"[0.999999999986878, -3.1453021403407646e-11, -5.122887952348123e-06, 0.0]",[0.5],"[3.9999999997646047, 1.4447087408482743e-15, -4.3395531823203084e-05]","[49.52209802379048, 49.52209460043262, 49.52209117703248, 49.52209460039059]"
1534,7.674999999999859,"[1.3999158126075377, 5.168857615451173e-10, 0.9998064880153437]","[1.0, 0.0, 1.0]","[9.412618415828226e-05, -5.779070118508199e-10, 0.00021809121996870342]","[0.0, 0.0, 0.0]","[0.999999999985614, -3.293313993080393e-11, -5.363961239955416e-06, 7.195848159376121e-20]","[[0.999999999941807, 3.571417175989753e-16, -1.0788233184879996e-05], [3.574338467686317e-16, 1.0, 6.623657016871901e-11], [1.0788233184879996e-05, -6.623657016872059e-11, 0.999999999941807]]","[7.364401415320261e-11, 1.1994706998392026e-05, 4.795766122598363e-19]",[9.809752815245318],"[0.9999999999870244, -3.12771861823951e-11, -5.094248917563629e-06, 0.0]",[0.5],"[3.999999999767228, 1.4285668703959011e-15, -4.315293273951998e-05]","[49.52210154043813, 49.52209813621995, 49.52209473195974, 49.522098136178144]"
1535,7.6799999999998585,"[1.3999162832384586, 5.139962264858632e-10, 0.9998075784714435]","[1.0, 0.0, 1.0]","[9.359999274482985e-05, -5.746763517706289e-10, 0.0002168622578892764]","[0.0, 0.0, 0.0]","[0.9999999999857744, -3.274902989542357e-11, -5.333974472459865e-06, 7.315810678806621e-20]","[[0.9999999999424558, 3.531602552345351e-16, -1.07279224797565e-05], [3.53448089160906e-16, 1.0, 6.586627986065953e-11], [1.07279224797565e-05, -6.586627986066108e-11, 0.9999999999424558]]","[7.323224042697492e-11, 1.1927649984180058e-05, 4.795766122598357e-19]",[9.80975420814861],"[0.999999999987169, -3.110233396866687e-11, -5.065769990353799e-06, 0.0]",[0.5],"[3.9999999997698232, 1.4126410209381404e-15, -4.2911689919026e-05]","[49.52210503726819, 49.52210165208269, 49.52209826685539, 49.522101652041115]"
1536,7.684999999999858,"[1.3999167512384223, 5.111228447270101e-10, 0.999808662782733]","[1.0, 0.0, 1.0]","[9.307674288568515e-05, -5.714637519787887e-10, 0.0002156402211123231]","[0.0, 0.0, 0.0]","[0.999999999985933, -3.256594929435873e-11, -5.3041553474998366e-06, 7.435688602986457e-20]","[[0.9999999999430975, 3.492186627064545e-16, -1.0667948944767972e-05], [3.4951129513360256e-16, 1.0, 6.54980597899146e-11], [1.0667948944767972e-05, -6.549805978991616e-11, 0.9999999999430975]]","[7.282287686170692e-11, 1.1860967868640907e-05, 4.795766122598351e-19]",[9.80975559320281],"[0.999999999987312, -3.092845928168193e-11, -5.037450275748851e-06, 0.0]",[0.5],"[3.99999999977239, 1.396874650825818e-15, -4.267179577907189e-05]","[49.52210851439264, 49.522105148133086, 49.522101781831964, 49.522105148091754]"
1537,7.689999999999858,"[1.3999172166221368, 5.082655259671162e-10, 0.9998097409838385]","[1.0, 0.0, 1.0]","[9.255641813676749e-05, -5.682691114979364e-10, 0.00021442507061321996]","[0.0, 0.0, 0.0]","[0.9999999999860899, -3.2383892102207025e-11, -5.274502927828649e-06, 7.555626139591462e-20]","[[0.999999999943732, 3.4532099442010517e-16, -1.0608310694850446e-05], [3.4561842196422044e-16, 1.0000000000000002, 6.513189858780047e-11], [1.0608310694850446e-05, -6.513189858780205e-11, 0.999999999943732]]","[7.241574155845827e-11, 1.1794658566030373e-05, 4.795766122598351e-19]",[9.809756970452154],"[0.9999999999874536, -3.0755556653583396e-11, -5.0092888833532e-06, 0.0]",[0.5],"[3.999999999774928, 1.3812839776804207e-15, -4.2433242779401785e-05]","[49.52211197192171, 49.522108624482804, 49.52210527700257, 49.5221086244417]"
1538,7.694999999999858,"[1.3999176794042274, 5.054241804096265e-10, 0.9998108131091915]","[1.0, 0.0, 1.0]","[9.20390021459216e-05, -5.65092329941687e-10, 0.0002132167675872209]","[0.0, 0.0, 0.0]","[0.999999999986245, -3.2202852748313395e-11, -5.24501628141398e-06, 7.675542914222619e-20]","[[0.9999999999443594, 3.4146675489236634e-16, -1.054900585551056e-05], [3.4176897993794575e-16, 1.0000000000000002, 6.476778420351232e-11], [1.054900585551056e-05, -6.476778420351392e-11, 0.9999999999443594]]","[7.201087999196405e-11, 1.1728719985010864e-05, -1.3394127912860217e-18]",[9.809758339940622],"[0.9999999999875935, -3.058362064193193e-11, -4.981284928205574e-06, 0.0]",[0.5],"[3.9999999997774376, 1.3658670195694653e-15, -4.219602342204224e-05]","[49.52211540996669, 49.52211208124286, 49.52210875247792, 49.52211208120198]"
1539,7.699999999999858,"[1.3999181395992382, 5.02598718759918e-10, 0.9998118791930295]","[1.0, 0.0, 1.0]","[9.15244786524063e-05, -5.619333074700248e-10, 0.00021201527344826714]","[0.0, 0.0, 0.0]","[0.9999999999863983, -3.202282554833593e-11, -5.215694481451854e-06, 7.340688564729313e-20]","[[0.9999999999449798, 3.3765546308747904e-16, -1.049003256268367e-05], [3.3796248480404377e-16, 1.0000000000000002, 6.440570549574009e-11], [1.049003256268367e-05, -6.440570549574169e-11, 0.9999999999449798]]","[7.160824668748918e-11, 1.166315005452652e-05, -1.3394127912860222e-18]",[9.809759701711942],"[0.9999999999877317, -3.041264584817988e-11, -4.953437530054667e-06, 0.0]",[0.5],"[3.999999999779919, 1.3506218523499162e-15, -4.196013025073468e-05]","[49.52211882863695, 49.52211551852363, 49.522112208369435, 49.52211551848298]"
1540,7.704999999999858,"[1.3999185972216315, 4.997890522225679e-10, 0.9998129392693967]","[1.0, 0.0, 1.0]","[9.101283148638178e-05, -5.58791944800457e-10, 0.00021082054982769045]","[0.0, 0.0, 0.0]","[0.99999999998655, -3.184380493161962e-11, -5.186536606315932e-06, 7.005764750465559e-20]","[[0.9999999999455932, 3.3389573521460975e-16, -1.0431388962761822e-05], [3.341893627571949e-16, 1.0000000000000002, 6.404565109579998e-11], [1.0431388962761822e-05, -6.40456510958015e-11, 0.9999999999455932]]","[7.120797806923891e-11, 1.159794671293475e-05, -2.2489074930589506e-18]",[9.809761055809602],"[0.9999999999878686, -3.0242626896440614e-11, -4.92574581363074e-06, 0.0]",[0.5],"[3.9999999997823728, 1.335582940858439e-15, -4.172555585104729e-05]","[49.522122228041766, 49.52211893643488, 49.522115644787355, 49.52211893639446]"
1541,7.709999999999858,"[1.399919052285789, 4.969950924985656e-10, 0.9998139933721458]","[1.0, 0.0, 1.0]","[9.050404456840192e-05, -5.556681431968627e-10, 0.000209632558573094]","[0.0, 0.0, 0.0]","[0.9999999999867, -3.166578498644888e-11, -5.157541739533982e-06, 6.443545923167506e-20]","[[0.9999999999461998, 3.3017800462945047e-16, -1.0373073212492345e-05], [3.304582352194653e-16, 1.0000000000000002, 6.368760986238191e-11], [1.0373073212492345e-05, -6.368760986238336e-11, 0.9999999999461998]]","[7.080984676353781e-11, 1.1533107908870258e-05, -1.3394127912860217e-18]",[9.809762402276847],"[0.9999999999880038, -3.0073558440565556e-11, -4.898208908600323e-06, 0.0]",[0.5],"[3.9999999997847993, 1.3207120185178019e-15, -4.149229284996938e-05]","[49.5221256082898, 49.52212233508578, 49.52211906184136, 49.52212233504559]"
1542,7.714999999999858,"[1.3999195048060118, 4.942167517825813e-10, 0.9998150415349387]","[1.0, 0.0, 1.0]","[8.999810190890882e-05, -5.525618045029508e-10, 0.00020845126174702904]","[0.0, 0.0, 0.0]","[0.9999999999868482, -3.148876036954236e-11, -5.128708969762188e-06, 6.108648971638686e-20]","[[0.9999999999467997, 3.2650634464697555e-16, -1.0315083478930774e-05], [3.2676408648389885e-16, 1.0000000000000002, 6.333156997205478e-11], [1.0315083478930774e-05, -6.33315699720561e-11, 0.9999999999467997]]","[7.041398919459115e-11, 1.1468631607929816e-05, -2.2489074930589506e-18]",[9.80976374115667],"[0.9999999999881376, -2.990543515988149e-11, -4.870825949339858e-06, 0.0]",[0.5],"[3.9999999997871987, 1.3060253785879022e-15, -4.1260333915723097e-05]","[49.522128969488705, 49.52212571458486, 49.52212245964083, 49.52212571454489]"
1543,7.719999999999858,"[1.3999199547965213, 4.914539427600665e-10, 0.9998160837912474]","[1.0, 0.0, 1.0]","[8.949498760772995e-05, -5.494728310864994e-10, 0.00020727662162585807]","[0.0, 0.0, 0.0]","[0.999999999986995, -3.131272539655816e-11, -5.100037390742739e-06, 5.546388475975386e-20]","[[0.9999999999473927, 3.2287120252849685e-16, -1.0257417939389472e-05], [3.2311554848735914e-16, 1.0, 6.297752073825583e-11], [1.0257417939389472e-05, -6.297752073825707e-11, 0.9999999999473927]]","[7.002026893819365e-11, 1.140451578230404e-05, -4.2991808951309346e-19]",[9.809765072491832],"[0.9999999999882698, -2.9738251777636007e-11, -4.843596075207277e-06, 0.0]",[0.5],"[3.999999999789571, 1.2914848101139874e-15, -4.102967175755789e-05]","[49.52213231174609, 49.52212907504004, 49.52212583829404, 49.522129075000294]"
1544,7.7249999999998575,"[1.3999204022714593, 4.88706578604634e-10, 0.9998171201743555]","[1.0, 0.0, 1.0]","[8.899468585357937e-05, -5.464011258728143e-10, 0.0002061086006985379]","[0.0, 0.0, 0.0]","[0.99999999998714, -3.113767472421494e-11, -5.071526101287348e-06, 5.438788634260986e-20]","[[0.9999999999479795, 3.192812128874947e-16, -1.0200074781352826e-05], [3.1950306842653084e-16, 1.0000000000000002, 6.26254507923013e-11], [1.0200074781352826e-05, -6.262545079230244e-11, 0.9999999999479795]]","[6.962891336802075e-11, 1.134075841368776e-05, 4.795766122598349e-19]",[9.809766396324845],"[0.9999999999884006, -2.957200303405435e-11, -4.816518430406193e-06, 0.0]",[0.5],"[3.999999999791918, 1.2771248515499788e-15, -4.0800299125411305e-05]","[49.52213563516879, 49.522132416558634, 49.52212919790877, 49.52213241651912]"
1545,7.729999999999857,"[1.3999208472448885, 4.859745729752699e-10, 0.999818150717359]","[1.0, 0.0, 1.0]","[8.849718092356063e-05, -5.433465923112727e-10, 0.00020494716166533192]","[0.0, 0.0, 0.0]","[0.9999999999872833, -3.096360244079712e-11, -5.0431742052534905e-06, 5.558684022044281e-20]","[[0.9999999999485595, 3.157222844218189e-16, -1.0143052202444256e-05], [3.1593983596718655e-16, 1.0000000000000002, 6.227534944762845e-11], [1.0143052202444256e-05, -6.227534944762956e-11, 0.9999999999485595]]","[6.923964963566194e-11, 1.1277357501283584e-05, 2.2985660158056917e-18]",[9.80976771269798],"[0.99999999998853, -2.940668370472822e-11, -4.789592163759515e-06, 0.0]",[0.5],"[3.999999999794238, 1.2628891376872756e-15, -4.057220880977702e-05]","[49.522138939862614, 49.52213573924736, 49.52213253859261, 49.52213573920806]"
1546,7.734999999999857,"[1.399921289730793, 4.832578400137136e-10, 0.9998191754531673]","[1.0, 0.0, 1.0]","[8.800245718267196e-05, -5.403091344310862e-10, 0.00020379226743671755]","[0.0, 0.0, 0.0]","[0.9999999999874251, -3.079050331671018e-11, -5.014980811500637e-06, 6.13332571870677e-20]","[[0.9999999999491329, 3.121985085818646e-16, -1.0086348410378716e-05], [3.1242085594274356e-16, 1.0000000000000002, 6.192720488080616e-11], [1.0086348410378716e-05, -6.192720488080728e-11, 0.9999999999491329]]","[6.885252321585229e-11, 1.1214311051069851e-05, 1.3890713140327633e-18]",[9.809769021653274],"[0.9999999999886579, -2.924228858498413e-11, -4.762816428981056e-06, 0.0]",[0.5],"[3.9999999997965316, 1.2487940343274584e-15, -4.0345393641514866e-05]","[49.52214222593333, 49.52213904321232, 49.52213586045201, 49.52213904317323]"
